feature,scope,group,layer,module,family,metric,selected,variance,abs_spearman,reg_coef,pair_coef,combined_importance,selection_rank_abs_spearman
layer_08_delta_base_sketch_count,layer,layer_08,8.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_08_delta_prev_sketch_count,layer,layer_08,8.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_09_delta_base_sketch_count,layer,layer_09,9.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_09_delta_prev_sketch_count,layer,layer_09,9.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_09_delta_prev_spec_proxy,layer,layer_09,9.0,,delta_prev,prev_spec_proxy,0,2.5396383123255712e-08,0.5,0.0,0.0,0.0,0.5
layer_10_delta_base_sketch_count,layer,layer_10,10.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_10_delta_prev_sketch_count,layer,layer_10,10.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_11_delta_base_sketch_count,layer,layer_11,11.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_11_delta_prev_sketch_count,layer,layer_11,11.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_12_delta_base_sketch_count,layer,layer_12,12.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_12_delta_prev_sketch_count,layer,layer_12,12.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_13_delta_base_probe_std,layer,layer_13,13.0,,delta_base,base_probe_std,0,7.371602836474808e-09,0.5,0.0,0.0,0.0,0.5
layer_13_delta_base_sketch_count,layer,layer_13,13.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_13_delta_prev_sketch_count,layer,layer_13,13.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_14_delta_base_sketch_count,layer,layer_14,14.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_14_delta_prev_sketch_count,layer,layer_14,14.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_15_delta_base_sketch_count,layer,layer_15,15.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_15_delta_prev_sketch_count,layer,layer_15,15.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_16_delta_base_sketch_count,layer,layer_16,16.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_16_delta_prev_sketch_count,layer,layer_16,16.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_17_delta_base_sketch_count,layer,layer_17,17.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_17_delta_prev_sketch_count,layer,layer_17,17.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_18_delta_base_sketch_count,layer,layer_18,18.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_18_delta_prev_hutch_trace_std,layer,layer_18,18.0,,delta_prev,prev_hutch_trace_std,0,1.0480193334926846e-13,0.5,0.0,0.0,0.0,0.5
layer_18_delta_prev_sketch_count,layer,layer_18,18.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_19_delta_base_sketch_count,layer,layer_19,19.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_19_delta_prev_sketch_count,layer,layer_19,19.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_20_delta_base_sketch_count,layer,layer_20,20.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_20_delta_prev_sketch_count,layer,layer_20,20.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_21_delta_base_sketch_count,layer,layer_21,21.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_21_delta_prev_sketch_count,layer,layer_21,21.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_22_delta_base_sketch_count,layer,layer_22,22.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_22_delta_prev_sketch_count,layer,layer_22,22.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_23_delta_base_sketch_count,layer,layer_23,23.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_23_delta_prev_sketch_count,layer,layer_23,23.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_24_delta_base_sketch_count,layer,layer_24,24.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_24_delta_prev_sketch_count,layer,layer_24,24.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_25_delta_base_sketch_count,layer,layer_25,25.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_25_delta_prev_sketch_count,layer,layer_25,25.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_26_delta_base_sketch_count,layer,layer_26,26.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_26_delta_prev_sketch_count,layer,layer_26,26.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_27_delta_base_hutch_trace_std,layer,layer_27,27.0,,delta_base,base_hutch_trace_std,0,4.3887969176224033e-13,0.5,0.0,0.0,0.0,0.5
layer_27_delta_base_sketch_count,layer,layer_27,27.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_27_delta_prev_sketch_count,layer,layer_27,27.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_28_delta_base_sketch_count,layer,layer_28,28.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_28_delta_prev_sketch_count,layer,layer_28,28.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_29_delta_base_sketch_count,layer,layer_29,29.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_29_delta_prev_sketch_count,layer,layer_29,29.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_30_delta_base_sketch_count,layer,layer_30,30.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_30_delta_prev_sketch_count,layer,layer_30,30.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_31_delta_base_sketch_count,layer,layer_31,31.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_31_delta_prev_sketch_count,layer,layer_31,31.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_32_delta_base_sketch_count,layer,layer_32,32.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_32_delta_prev_sketch_count,layer,layer_32,32.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_33_delta_base_sketch_count,layer,layer_33,33.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_33_delta_prev_hutch_trace_std,layer,layer_33,33.0,,delta_prev,prev_hutch_trace_std,0,2.603739611832998e-14,0.5,0.0,0.0,0.0,0.5
layer_33_delta_prev_sketch_count,layer,layer_33,33.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_34_delta_base_sketch_count,layer,layer_34,34.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_34_delta_prev_sketch_count,layer,layer_34,34.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_35_delta_base_sketch_count,layer,layer_35,35.0,,delta_base,base_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
layer_35_delta_prev_sketch_count,layer,layer_35,35.0,,delta_prev,prev_sketch_count,0,1.3223140495867767,0.5,0.0,0.0,0.0,0.5
module_attention_delta_base_sketch_count,module,module_attention,,attention,delta_base,base_sketch_count,0,428.42975206611567,0.5,0.0,0.0,0.0,0.5
module_attention_delta_prev_sketch_count,module,module_attention,,attention,delta_prev,prev_sketch_count,0,428.42975206611567,0.5,0.0,0.0,0.0,0.5
module_embedding_delta_base_sketch_count,module,module_embedding,,embedding,delta_base,base_sketch_count,0,0.08264462809917354,0.5,0.0,0.0,0.0,0.5
module_embedding_delta_prev_cosine_ref,module,module_embedding,,embedding,delta_prev,prev_cosine_ref,0,0.08264462647649055,0.5,0.0,0.0,0.0,0.5
module_embedding_delta_prev_sketch_count,module,module_embedding,,embedding,delta_prev,prev_sketch_count,0,0.08264462809917354,0.5,0.0,0.0,0.0,0.5
module_lm_head_delta_base_sketch_count,module,module_lm,,lm,delta_base,delta_base_sketch_count,0,0.08264462809917354,0.5,0.0,0.0,0.0,0.5
module_lm_head_delta_prev_cosine_ref,module,module_lm,,lm,delta_prev,delta_prev_cosine_ref,0,0.08264462647649055,0.5,0.0,0.0,0.0,0.5
module_lm_head_delta_prev_sketch_count,module,module_lm,,lm,delta_prev,delta_prev_sketch_count,0,0.08264462809917354,0.5,0.0,0.0,0.0,0.5
module_mlp_delta_base_sketch_count,module,module_mlp,,mlp,delta_base,base_sketch_count,0,428.42975206611567,0.5,0.0,0.0,0.0,0.5
module_mlp_delta_prev_sketch_count,module,module_mlp,,mlp,delta_prev,prev_sketch_count,0,428.42975206611567,0.5,0.0,0.0,0.0,0.5
layer_00_delta_base_sv_top1,layer,layer_00,0.0,,delta_base,base_sv_top1,0,8.13700560411513e-08,0.4909090909090909,0.0,0.0,0.0,0.4909090909090909
layer_01_delta_base_sign_flip_ratio,layer,layer_01,1.0,,delta_base,base_sign_flip_ratio,0,2.7828023811831585e-08,0.4909090909090909,0.0,0.0,0.0,0.4909090909090909
layer_06_delta_prev_anisotropy,layer,layer_06,6.0,,delta_prev,prev_anisotropy,0,0.11310374857270376,0.4909090909090909,0.0,0.0,0.0,0.4909090909090909
layer_15_delta_prev_anisotropy,layer,layer_15,15.0,,delta_prev,prev_anisotropy,0,0.13663420289632192,0.4909090909090909,0.0,0.0,0.0,0.4909090909090909
layer_17_delta_base_probe_std,layer,layer_17,17.0,,delta_base,base_probe_std,0,7.0118459883279165e-09,0.4909090909090909,0.0,0.0,0.0,0.4909090909090909
layer_18_delta_base_sign_flip_ratio,layer,layer_18,18.0,,delta_base,base_sign_flip_ratio,0,2.05999462329678e-08,0.4909090909090909,0.0,0.0,0.0,0.4909090909090909
layer_20_delta_base_sign_flip_ratio,layer,layer_20,20.0,,delta_base,base_sign_flip_ratio,0,3.350295757849807e-08,0.4909090909090909,0.0,0.0,0.0,0.4909090909090909
layer_27_delta_base_sign_flip_ratio,layer,layer_27,27.0,,delta_base,base_sign_flip_ratio,0,4.45487784096669e-09,0.4909090909090909,0.0,0.0,0.0,0.4909090909090909
layer_28_delta_prev_probe_std,layer,layer_28,28.0,,delta_prev,prev_probe_std,0,1.860978287590677e-09,0.4909090909090909,0.0,0.0,0.0,0.4909090909090909
module_embedding_delta_prev_sparsity,module,module_embedding,,embedding,delta_prev,prev_sparsity,0,0.07977202526410822,0.4874727909086796,0.0,0.0,0.0,0.4874727909086796
module_lm_head_delta_prev_sparsity,module,module_lm,,lm,delta_prev,delta_prev_sparsity,0,0.07977202526410822,0.4874727909086796,0.0,0.0,0.0,0.4874727909086796
layer_11_delta_prev_probe_std,layer,layer_11,11.0,,delta_prev,prev_probe_std,0,1.2478706077772424e-09,0.48181818181818187,0.0,0.0,0.0,0.48181818181818187
layer_29_delta_prev_probe_std,layer,layer_29,29.0,,delta_prev,prev_probe_std,0,1.1502478294764363e-09,0.48181818181818187,0.0,0.0,0.0,0.48181818181818187
layer_30_delta_base_energy_topk,layer,layer_30,30.0,,delta_base,base_energy_topk,0,0.002256926598789194,0.48181818181818187,0.0,0.0,0.0,0.48181818181818187
module_embedding_delta_base_sign_flip_ratio,module,module_embedding,,embedding,delta_base,base_sign_flip_ratio,0,3.892193596680242e-09,0.4797016118001235,0.0,0.0,0.0,0.4797016118001235
module_lm_head_delta_base_sign_flip_ratio,module,module_lm,,lm,delta_base,delta_base_sign_flip_ratio,0,3.892193596680242e-09,0.4797016118001235,0.0,0.0,0.0,0.4797016118001235
module_other_delta_prev_cosine_ref,module,module_other,,other,delta_prev,prev_cosine_ref,0,0.08264462809917239,0.4797016118001235,0.0,0.0,0.0,0.4797016118001235
module_other_delta_prev_sparsity,module,module_other,,other,delta_prev,prev_sparsity,0,0.08262528852982955,0.4797016118001235,0.0,0.0,0.0,0.4797016118001235
layer_16_delta_base_sign_flip_ratio,layer,layer_16,16.0,,delta_base,base_sign_flip_ratio,0,1.9218636187333342e-08,0.4783611499571155,0.0,0.0,0.0,0.4783611499571155
layer_01_delta_prev_sign_flip_ratio,layer,layer_01,1.0,,delta_prev,prev_sign_flip_ratio,0,7.059328204927171e-09,0.4727272727272727,0.0,0.0,0.0,0.4727272727272727
layer_08_delta_base_stable_rank,layer,layer_08,8.0,,delta_base,base_stable_rank,0,53.83041033979351,0.4727272727272727,0.0,0.0,0.0,0.4727272727272727
layer_13_delta_prev_spec_proxy,layer,layer_13,13.0,,delta_prev,prev_spec_proxy,0,2.4624377131422215e-08,0.4727272727272727,0.0,0.0,0.0,0.4727272727272727
layer_21_delta_base_probe_std,layer,layer_21,21.0,,delta_base,base_probe_std,0,1.39252677795466e-08,0.4727272727272727,0.0,0.0,0.0,0.4727272727272727
layer_23_delta_base_probe_std,layer,layer_23,23.0,,delta_base,base_probe_std,0,5.13665082378483e-09,0.4727272727272727,0.0,0.0,0.0,0.4727272727272727
layer_28_delta_prev_stable_rank,layer,layer_28,28.0,,delta_prev,prev_stable_rank,0,84.28087025810599,0.4727272727272727,0.0,0.0,0.0,0.4727272727272727
layer_28_delta_prev_sv_top2_ratio,layer,layer_28,28.0,,delta_prev,prev_sv_top2_ratio,0,0.060395007039744104,0.4727272727272727,0.0,0.0,0.0,0.4727272727272727
layer_01_delta_prev_fro,layer,layer_01,1.0,,delta_prev,prev_fro,0,0.0007257232461921214,0.46363636363636374,0.0,0.0,0.0,0.46363636363636374
layer_01_delta_prev_fro_ratio,layer,layer_01,1.0,,delta_prev,prev_fro_ratio,0,1.7524409311471495e-08,0.46363636363636374,0.0,0.0,0.0,0.46363636363636374
layer_09_delta_prev_hutch_trace_std,layer,layer_09,9.0,,delta_prev,prev_hutch_trace_std,0,9.491982845448558e-14,0.46363636363636374,0.0,0.0,0.0,0.46363636363636374
layer_17_delta_prev_stable_rank,layer,layer_17,17.0,,delta_prev,prev_stable_rank,0,75.95396728160465,0.46363636363636374,0.0,0.0,0.0,0.46363636363636374
layer_21_delta_base_sign_flip_ratio,layer,layer_21,21.0,,delta_base,base_sign_flip_ratio,0,6.575098685950555e-09,0.46363636363636374,0.0,0.0,0.0,0.46363636363636374
layer_24_delta_prev_probe_std,layer,layer_24,24.0,,delta_prev,prev_probe_std,0,2.295222370120057e-09,0.46363636363636374,0.0,0.0,0.0,0.46363636363636374
layer_31_delta_prev_stable_rank,layer,layer_31,31.0,,delta_prev,prev_stable_rank,0,83.25780635655073,0.46363636363636374,0.0,0.0,0.0,0.46363636363636374
module_mlp_delta_prev_stable_rank,module,module_mlp,,mlp,delta_prev,prev_stable_rank,0,101.04077305245997,0.46363636363636374,0.0,0.0,0.0,0.46363636363636374
layer_04_delta_prev_mean_abs,layer,layer_04,4.0,,delta_prev,prev_mean_abs,0,9.139410660123499e-13,0.45454545454545453,0.0,0.0,0.0,0.45454545454545453
layer_12_delta_prev_stable_rank,layer,layer_12,12.0,,delta_prev,prev_stable_rank,0,114.91009967183578,0.45454545454545453,0.0,0.0,0.0,0.45454545454545453
layer_16_delta_prev_hutch_trace_std,layer,layer_16,16.0,,delta_prev,prev_hutch_trace_std,0,6.618249459720294e-14,0.45454545454545453,0.0,0.0,0.0,0.45454545454545453
layer_22_delta_prev_sv_top2_ratio,layer,layer_22,22.0,,delta_prev,prev_sv_top2_ratio,0,0.054674335995345505,0.45454545454545453,0.0,0.0,0.0,0.45454545454545453
layer_30_delta_prev_stable_rank,layer,layer_30,30.0,,delta_prev,prev_stable_rank,0,79.89538731482959,0.45454545454545453,0.0,0.0,0.0,0.45454545454545453
layer_33_delta_base_sign_flip_ratio,layer,layer_33,33.0,,delta_base,base_sign_flip_ratio,0,9.412095716427958e-09,0.45454545454545453,0.0,0.0,0.0,0.45454545454545453
layer_33_delta_prev_stable_rank,layer,layer_33,33.0,,delta_prev,prev_stable_rank,0,83.63346976682288,0.45454545454545453,0.0,0.0,0.0,0.45454545454545453
module_embedding_delta_prev_effective_rank,module,module_embedding,,embedding,delta_prev,prev_effective_rank,0,2.8515722081535317,0.45454545454545453,0.0,0.0,0.0,0.45454545454545453
module_lm_head_delta_prev_effective_rank,module,module_lm,,lm,delta_prev,delta_prev_effective_rank,0,2.8515722081535317,0.45454545454545453,0.0,0.0,0.0,0.45454545454545453
layer_07_delta_prev_sign_flip_ratio,layer,layer_07,7.0,,delta_prev,prev_sign_flip_ratio,0,3.6499812636664355e-09,0.4510262271024232,0.0,0.0,0.0,0.4510262271024232
global_delta_prev_probe_std,global,global,,,delta_prev,prev_probe_std,0,1.2152168925289571e-09,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
global_delta_prev_stable_rank,global,global,,,delta_prev,prev_stable_rank,0,89.41324960225266,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
layer_00_delta_base_spec_proxy,layer,layer_00,0.0,,delta_base,base_spec_proxy,0,1.364835859824027e-07,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
layer_02_delta_base_anisotropy,layer,layer_02,2.0,,delta_base,base_anisotropy,0,0.19614182051139298,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
layer_02_delta_prev_mean_abs,layer,layer_02,2.0,,delta_prev,prev_mean_abs,0,4.283040530040858e-13,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
layer_03_delta_base_effective_rank,layer,layer_03,3.0,,delta_base,base_effective_rank,0,0.5258659814763816,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
layer_09_delta_base_hutch_trace_std,layer,layer_09,9.0,,delta_base,base_hutch_trace_std,0,1.0540346645672796e-12,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
layer_13_delta_prev_sv_top1,layer,layer_13,13.0,,delta_prev,prev_sv_top1,0,2.0351847343418514e-08,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
layer_18_delta_prev_spec_proxy,layer,layer_18,18.0,,delta_prev,prev_spec_proxy,0,2.889142492377653e-08,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
layer_21_delta_base_anisotropy,layer,layer_21,21.0,,delta_base,base_anisotropy,0,0.19587365937105783,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
layer_34_delta_prev_hutch_trace_std,layer,layer_34,34.0,,delta_prev,prev_hutch_trace_std,0,2.7437780013724362e-14,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
layer_34_delta_prev_sv_mean_topk,layer,layer_34,34.0,,delta_prev,prev_sv_mean_topk,0,1.027045936392261e-08,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
layer_35_delta_prev_mean_abs,layer,layer_35,35.0,,delta_prev,prev_mean_abs,0,7.135623869361593e-13,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
layer_35_delta_prev_sv_top1,layer,layer_35,35.0,,delta_prev,prev_sv_top1,0,1.919623626081415e-08,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
module_attention_delta_base_effective_rank,module,module_attention,,attention,delta_base,base_effective_rank,0,0.3865096655483637,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
module_attention_delta_base_energy_topk,module,module_attention,,attention,delta_base,base_energy_topk,0,0.0027102762746029356,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
module_mlp_delta_prev_hutch_trace_std,module,module_mlp,,mlp,delta_prev,prev_hutch_trace_std,0,4.7293010489950017e-14,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
module_norm_delta_base_share,module,module_norm,,norm,delta_base,base_share,0,3.248028330488037e-08,0.44545454545454555,0.0,0.0,0.0,0.44545454545454555
layer_08_delta_prev_spec_proxy,layer,layer_08,8.0,,delta_prev,prev_spec_proxy,0,2.4921873560075012e-08,0.43636363636363645,0.0,0.0,0.0,0.43636363636363645
layer_14_delta_prev_spec_proxy,layer,layer_14,14.0,,delta_prev,prev_spec_proxy,0,2.3023556412032082e-08,0.43636363636363645,0.0,0.0,0.0,0.43636363636363645
layer_26_delta_prev_probe_std,layer,layer_26,26.0,,delta_prev,prev_probe_std,0,1.4318695573250843e-09,0.43636363636363645,0.0,0.0,0.0,0.43636363636363645
layer_30_delta_base_anisotropy,layer,layer_30,30.0,,delta_base,base_anisotropy,0,0.17524510380268604,0.43636363636363645,0.0,0.0,0.0,0.43636363636363645
layer_30_delta_base_effective_rank,layer,layer_30,30.0,,delta_base,base_effective_rank,0,0.35264935844284834,0.43636363636363645,0.0,0.0,0.0,0.43636363636363645
layer_30_delta_prev_probe_std,layer,layer_30,30.0,,delta_prev,prev_probe_std,0,1.4785226277176386e-09,0.43636363636363645,0.0,0.0,0.0,0.43636363636363645
module_embedding_delta_prev_sv_top2_ratio,module,module_embedding,,embedding,delta_prev,prev_sv_top2_ratio,0,0.06581327387142923,0.43636363636363645,0.0,0.0,0.0,0.43636363636363645
module_lm_head_delta_prev_sv_top2_ratio,module,module_lm,,lm,delta_prev,delta_prev_sv_top2_ratio,0,0.06581327387142923,0.43636363636363645,0.0,0.0,0.0,0.43636363636363645
layer_04_delta_base_hutch_trace_std,layer,layer_04,4.0,,delta_base,base_hutch_trace_std,0,8.429474241481077e-13,0.4272727272727273,0.0,0.0,0.0,0.4272727272727273
layer_11_delta_base_probe_std,layer,layer_11,11.0,,delta_base,base_probe_std,0,7.98296230469831e-09,0.4272727272727273,0.0,0.0,0.0,0.4272727272727273
layer_13_delta_prev_probe_std,layer,layer_13,13.0,,delta_prev,prev_probe_std,0,1.6590330117460207e-09,0.4272727272727273,0.0,0.0,0.0,0.4272727272727273
layer_28_delta_base_sign_flip_ratio,layer,layer_28,28.0,,delta_base,base_sign_flip_ratio,0,1.4119988743040192e-08,0.4272727272727273,0.0,0.0,0.0,0.4272727272727273
layer_00_delta_prev_hutch_trace_std,layer,layer_00,0.0,,delta_prev,prev_hutch_trace_std,0,3.859480274829285e-14,0.41818181818181827,0.0,0.0,0.0,0.41818181818181827
layer_00_delta_prev_sv_top1,layer,layer_00,0.0,,delta_prev,prev_sv_top1,0,1.3642967565885505e-08,0.41818181818181827,0.0,0.0,0.0,0.41818181818181827
layer_03_delta_base_probe_std,layer,layer_03,3.0,,delta_base,base_probe_std,0,4.767192460957184e-09,0.41818181818181827,0.0,0.0,0.0,0.41818181818181827
layer_04_delta_prev_spec_proxy,layer,layer_04,4.0,,delta_prev,prev_spec_proxy,0,2.3552469021065433e-08,0.41818181818181827,0.0,0.0,0.0,0.41818181818181827
layer_11_delta_prev_spec_proxy,layer,layer_11,11.0,,delta_prev,prev_spec_proxy,0,2.323884974424037e-08,0.41818181818181827,0.0,0.0,0.0,0.41818181818181827
layer_12_delta_prev_spec_proxy,layer,layer_12,12.0,,delta_prev,prev_spec_proxy,0,2.6290286676196097e-08,0.41818181818181827,0.0,0.0,0.0,0.41818181818181827
layer_15_delta_base_sv_top2_ratio,layer,layer_15,15.0,,delta_base,base_sv_top2_ratio,0,0.046398387607511034,0.41818181818181827,0.0,0.0,0.0,0.41818181818181827
layer_30_delta_base_sign_flip_ratio,layer,layer_30,30.0,,delta_base,base_sign_flip_ratio,0,1.1938044415775343e-08,0.41818181818181827,0.0,0.0,0.0,0.41818181818181827
layer_34_delta_base_hutch_trace_std,layer,layer_34,34.0,,delta_base,base_hutch_trace_std,0,3.814750659910041e-13,0.41818181818181827,0.0,0.0,0.0,0.41818181818181827
module_embedding_delta_base_spec_proxy,module,module_embedding,,embedding,delta_base,base_spec_proxy,0,2.0523900376581594e-08,0.41818181818181827,0.0,0.0,0.0,0.41818181818181827
module_embedding_delta_base_sv_mean_topk,module,module_embedding,,embedding,delta_base,base_sv_mean_topk,0,8.921678065214203e-09,0.41818181818181827,0.0,0.0,0.0,0.41818181818181827
module_embedding_delta_base_sv_top1,module,module_embedding,,embedding,delta_base,base_sv_top1,0,2.0523900376581594e-08,0.41818181818181827,0.0,0.0,0.0,0.41818181818181827
module_lm_head_delta_base_spec_proxy,module,module_lm,,lm,delta_base,delta_base_spec_proxy,0,2.0523900376581594e-08,0.41818181818181827,0.0,0.0,0.0,0.41818181818181827
module_lm_head_delta_base_sv_mean_topk,module,module_lm,,lm,delta_base,delta_base_sv_mean_topk,0,8.921678065214203e-09,0.41818181818181827,0.0,0.0,0.0,0.41818181818181827
module_lm_head_delta_base_sv_top1,module,module_lm,,lm,delta_base,delta_base_sv_top1,0,2.0523900376581594e-08,0.41818181818181827,0.0,0.0,0.0,0.41818181818181827
layer_00_delta_prev_sv_top2_ratio,layer,layer_00,0.0,,delta_prev,prev_sv_top2_ratio,0,0.06718203734034035,0.4090909090909091,0.0,0.0,0.0,0.4090909090909091
layer_03_delta_base_energy_topk,layer,layer_03,3.0,,delta_base,base_energy_topk,0,0.004640749200895759,0.4090909090909091,0.0,0.0,0.0,0.4090909090909091
layer_06_delta_base_effective_rank,layer,layer_06,6.0,,delta_base,base_effective_rank,0,0.32399374576425366,0.4090909090909091,0.0,0.0,0.0,0.4090909090909091
layer_10_delta_prev_sv_top1,layer,layer_10,10.0,,delta_prev,prev_sv_top1,0,1.9932286683798824e-08,0.4090909090909091,0.0,0.0,0.0,0.4090909090909091
layer_10_delta_prev_sv_top2_ratio,layer,layer_10,10.0,,delta_prev,prev_sv_top2_ratio,0,0.07006855297964736,0.4090909090909091,0.0,0.0,0.0,0.4090909090909091
layer_19_delta_prev_sign_flip_ratio,layer,layer_19,19.0,,delta_prev,prev_sign_flip_ratio,0,3.4601397385008055e-09,0.4090909090909091,0.0,0.0,0.0,0.4090909090909091
layer_35_delta_base_anisotropy,layer,layer_35,35.0,,delta_base,base_anisotropy,0,0.23673295063566738,0.4090909090909091,0.0,0.0,0.0,0.4090909090909091
layer_35_delta_prev_stable_rank,layer,layer_35,35.0,,delta_prev,prev_stable_rank,0,41.657180739928776,0.4090909090909091,0.0,0.0,0.0,0.4090909090909091
