stage,protocol,domain,seed,condition,basis_scope,view_name,method,positive_mode,ssl_rank,auc_of_auroc,auc_of_selacc,earliest_gt_0_6,auroc_at_100,stop_acc_at_100,label_fraction,n_labeled_problems,pseudo_threshold,n_pseudo,pseudo_precision
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,frozen_ssl_agreement,shared,token_pair,rrr,same_run,16,0.9199224661427806,0.9945054945054945,0.1,0.972104310298713,0.7142857142857143,0.1,10,0.95,1734,0.9261822376009228
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,no_basis_lr,none,raw+rank,lr,n/a,0,0.9566432399766798,0.9983516483516484,0.1,0.9812739689654589,0.75,0.25,26,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,frozen_svd,shared,canonical_svd,svd_lr,n/a,0,0.9557884198525333,0.9961538461538462,0.1,0.9780465171407208,0.75,0.25,26,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,frozen_ssl_sup,shared,token_pair,rrr,same_run,16,0.9233097436011911,0.9961538461538462,0.1,0.9670793081118415,0.6785714285714286,0.25,26,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,task_ssl_sup,task_specific,token_pair,rrr,same_run,16,0.9389029160556854,0.993956043956044,0.1,0.9559507344846981,0.6785714285714286,0.25,26,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,frozen_ssl_pseudo,shared,token_pair,rrr,same_run,16,0.9120488219292223,0.9950549450549451,0.1,0.9662730404238384,0.6785714285714286,0.25,26,0.9,2118,0.9121813031161473
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,frozen_ssl_agreement,shared,token_pair,rrr,same_run,16,0.911636548086998,0.9950549450549451,0.1,0.9671932451475209,0.6785714285714286,0.25,26,0.9,1919,0.9218342886920271
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,frozen_ssl_pseudo,shared,token_pair,rrr,same_run,16,0.9110860520241941,0.9950549450549451,0.1,0.9680737710256422,0.6785714285714286,0.25,26,0.95,1668,0.9442446043165468
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,frozen_ssl_agreement,shared,token_pair,rrr,same_run,16,0.9208934474937426,0.9961538461538462,0.1,0.9680178039714054,0.6785714285714286,0.25,26,0.95,1500,0.9586666666666667
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,no_basis_lr,none,raw+rank,lr,n/a,0,0.7858394754789553,0.9546875,0.1,0.8712319263417718,0.7,0.05,8,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_svd,shared,canonical_svd,svd_lr,n/a,0,0.7793433326151628,0.9489583333333333,0.1,0.8613667790608392,0.6499999999999999,0.05,8,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_ssl_sup,shared,token_pair,rrr,same_run,16,0.8179427021341067,0.9851562500000001,0.1,0.852374838803768,0.7166666666666667,0.05,8,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,task_ssl_sup,task_specific,token_pair,rrr,same_run,16,0.7758112855855956,0.9455729166666667,0.1,0.8607163991608562,0.6833333333333333,0.05,8,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_ssl_pseudo,shared,token_pair,rrr,same_run,16,0.8141536337445132,0.98359375,0.1,0.8660434987525376,0.7333333333333334,0.05,8,0.9,2247,0.7797062750333779
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_ssl_agreement,shared,token_pair,rrr,same_run,16,0.8160195173941025,0.98359375,0.1,0.8650160316035254,0.7333333333333334,0.05,8,0.9,1968,0.8033536585365854
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_ssl_pseudo,shared,token_pair,rrr,same_run,16,0.8160624082059138,0.9841145833333333,0.1,0.8613908389720593,0.7333333333333334,0.05,8,0.95,1518,0.8300395256916996
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_ssl_agreement,shared,token_pair,rrr,same_run,16,0.8205709591197213,0.9856770833333334,0.1,0.8654356500349037,0.7333333333333334,0.05,8,0.95,1314,0.8470319634703196
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,no_basis_lr,none,raw+rank,lr,n/a,0,0.7946528997117732,0.9763020833333333,0.1,0.828246176137851,0.7166666666666666,0.1,17,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_svd,shared,canonical_svd,svd_lr,n/a,0,0.7973576570729715,0.9916666666666666,0.1,0.8341853759216911,0.75,0.1,17,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_ssl_sup,shared,token_pair,rrr,same_run,16,0.8155616452824495,0.9929687500000001,0.1,0.8324834572931237,0.7333333333333333,0.1,17,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,task_ssl_sup,task_specific,token_pair,rrr,same_run,16,0.796044422007377,0.9880208333333333,0.1,0.8004904391517986,0.75,0.1,17,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_ssl_pseudo,shared,token_pair,rrr,same_run,16,0.8114700914857605,0.99140625,0.1,0.8279327687060483,0.75,0.1,17,0.9,1600,0.7925
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_ssl_agreement,shared,token_pair,rrr,same_run,16,0.8141240185211742,0.99140625,0.1,0.8286778645168651,0.7333333333333334,0.1,17,0.9,1422,0.8227848101265823
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_ssl_pseudo,shared,token_pair,rrr,same_run,16,0.8136746269987216,0.9911458333333335,0.1,0.8322626490091902,0.75,0.1,17,0.95,1083,0.863342566943675
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_ssl_agreement,shared,token_pair,rrr,same_run,16,0.8137551829668485,0.9911458333333335,0.1,0.8326140169218269,0.75,0.1,17,0.95,914,0.8840262582056893
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,no_basis_lr,none,raw+rank,lr,n/a,0,0.8282436805417426,0.9976562499999999,0.1,0.8477740300580809,0.7833333333333334,0.25,42,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_svd,shared,canonical_svd,svd_lr,n/a,0,0.8033234727911855,0.9958333333333333,0.1,0.8453335694523032,0.75,0.25,42,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_ssl_sup,shared,token_pair,rrr,same_run,16,0.8282054092745399,0.9960937499999999,0.1,0.8390700595991961,0.7,0.25,42,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,task_ssl_sup,task_specific,token_pair,rrr,same_run,16,0.8148659671116825,0.9953125,0.1,0.826391728821908,0.7666666666666667,0.25,42,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_ssl_pseudo,shared,token_pair,rrr,same_run,16,0.8288367363903941,0.9953125,0.1,0.8477573516504504,0.7333333333333334,0.25,42,0.9,1502,0.7623169107856191
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_ssl_agreement,shared,token_pair,rrr,same_run,16,0.8312383553962148,0.9953124999999998,0.1,0.8402231939966402,0.7333333333333334,0.25,42,0.9,1317,0.7775246772968869
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_ssl_pseudo,shared,token_pair,rrr,same_run,16,0.829654331395485,0.9955729166666666,0.1,0.8390104195156947,0.7,0.25,42,0.95,985,0.8253807106598985
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,frozen_ssl_agreement,shared,token_pair,rrr,same_run,16,0.8281665336258432,0.9958333333333333,0.1,0.8388662937716316,0.7,0.25,42,0.95,836,0.8492822966507177
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,43,no_basis_lr,none,raw+rank,lr,n/a,0,0.7805391613561308,0.9898437499999999,0.1,0.8362753804984835,0.7333333333333334,0.05,8,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,43,frozen_svd,shared,canonical_svd,svd_lr,n/a,0,0.7777697948781725,0.9919270833333333,0.1,0.8138289116604662,0.7166666666666666,0.05,8,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,43,frozen_ssl_sup,shared,token_pair,rrr,same_run,16,0.8213779609640759,0.9885416666666668,0.1,0.8491583717732799,0.7166666666666666,0.05,8,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,43,task_ssl_sup,task_specific,token_pair,rrr,same_run,16,0.8052459618692293,0.9854166666666667,0.1,0.8462194618106422,0.7666666666666666,0.05,8,nan,0,nan
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,43,frozen_ssl_pseudo,shared,token_pair,rrr,same_run,16,0.8199388323414596,0.9861979166666668,0.1,0.848238248667055,0.75,0.05,8,0.9,1951,0.8272680676576115
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,43,frozen_ssl_agreement,shared,token_pair,rrr,same_run,16,0.8203446775179117,0.9861979166666668,0.1,0.8478362264477808,0.75,0.05,8,0.9,1687,0.8452874925903971
ssl_semisup,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,43,frozen_ssl_pseudo,shared,token_pair,rrr,same_run,16,0.8211563326138431,0.9882812500000001,0.1,0.8491948416156996,0.75,0.05,8,0.95,1246,0.8635634028892456
