head_name,family,row_type,fold,checkpoint,checkpoint_idx,oof_checkpoint_score,true_checkpoint_accuracy,checkpoint_spearman,checkpoint_kendall,checkpoint_pearson,top1_hit,top3_hit,scenario_rmse,scenario_brier,scenario_ece,selected_config
logistic_regression,pointwise,fold_checkpoint,1,step-100,1,0.2925442511071076,0.3375,0.5785892004243207,0.40368671387966554,0.8408921919953095,0,1,0.31989134349893633,0.10233047164555448,0.07950638970288255,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,1,step-200,2,0.29174098972706,0.3328125,0.5785892004243207,0.40368671387966554,0.8408921919953095,0,1,0.31989134349893633,0.10233047164555448,0.07950638970288255,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,1,step-300,3,0.298332485099216,0.353125,0.5785892004243207,0.40368671387966554,0.8408921919953095,0,1,0.31989134349893633,0.10233047164555448,0.07950638970288255,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,1,step-400,4,0.3031837986818184,0.37265625,0.5785892004243207,0.40368671387966554,0.8408921919953095,0,1,0.31989134349893633,0.10233047164555448,0.07950638970288255,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,1,step-500,5,0.3000947652960532,0.365625,0.5785892004243207,0.40368671387966554,0.8408921919953095,0,1,0.31989134349893633,0.10233047164555448,0.07950638970288255,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,1,step-600,6,0.30757353518106745,0.36875,0.5785892004243207,0.40368671387966554,0.8408921919953095,0,1,0.31989134349893633,0.10233047164555448,0.07950638970288255,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,1,step-700,7,0.3190608831882052,0.365625,0.5785892004243207,0.40368671387966554,0.8408921919953095,0,1,0.31989134349893633,0.10233047164555448,0.07950638970288255,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,1,step-800,8,0.31917408702797534,0.36796875,0.5785892004243207,0.40368671387966554,0.8408921919953095,0,1,0.31989134349893633,0.10233047164555448,0.07950638970288255,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,1,step-900,9,0.33240408970431556,0.359375,0.5785892004243207,0.40368671387966554,0.8408921919953095,0,1,0.31989134349893633,0.10233047164555448,0.07950638970288255,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,1,step-1000,10,0.32523308053282945,0.36015625,0.5785892004243207,0.40368671387966554,0.8408921919953095,0,1,0.31989134349893633,0.10233047164555448,0.07950638970288255,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,2,base,0,0.22679707206381675,0.296875,0.5272727272727273,0.38181818181818183,0.7127499029504063,0,2,0.3394604066121861,0.11523336765731075,0.0680553259101574,"{""C"": 0.25, ""class_weight"": ""none""}"
