candidate_name,family,base_feature_kind,use_weight_prior,row_type,fold,checkpoint,checkpoint_idx,oof_checkpoint_score,true_checkpoint_accuracy,checkpoint_spearman,checkpoint_kendall,checkpoint_pearson,top1_hit,top3_hit,scenario_rmse,scenario_brier,scenario_ece,selected_config
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,1,step-200,2,0.2741051144391458,0.32375,-0.6195915847063591,-0.40368671387966554,-0.5545643766834819,0,0,0.34327828818447165,0.11783998313886118,0.037987794099436326,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,1,step-300,3,0.27966160954675556,0.3246875,-0.6195915847063591,-0.40368671387966554,-0.5545643766834819,0,0,0.34327828818447165,0.11783998313886118,0.037987794099436326,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,1,step-400,4,0.3009387746209843,0.3359375,-0.6195915847063591,-0.40368671387966554,-0.5545643766834819,0,0,0.34327828818447165,0.11783998313886118,0.037987794099436326,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,1,step-500,5,0.3003439003196629,0.32375,-0.6195915847063591,-0.40368671387966554,-0.5545643766834819,0,0,0.34327828818447165,0.11783998313886118,0.037987794099436326,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,1,step-600,6,0.3123230912957623,0.31875,-0.6195915847063591,-0.40368671387966554,-0.5545643766834819,0,0,0.34327828818447165,0.11783998313886118,0.037987794099436326,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,1,step-700,7,0.334288288734079,0.2940625,-0.6195915847063591,-0.40368671387966554,-0.5545643766834819,0,0,0.34327828818447165,0.11783998313886118,0.037987794099436326,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,1,step-800,8,0.3325160847214679,0.3025,-0.6195915847063591,-0.40368671387966554,-0.5545643766834819,0,0,0.34327828818447165,0.11783998313886118,0.037987794099436326,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,1,step-900,9,0.3540310086400364,0.2946875,-0.6195915847063591,-0.40368671387966554,-0.5545643766834819,0,0,0.34327828818447165,0.11783998313886118,0.037987794099436326,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,1,step-1000,10,0.3436546274073489,0.2965625,-0.6195915847063591,-0.40368671387966554,-0.5545643766834819,0,0,0.34327828818447165,0.11783998313886118,0.037987794099436326,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_route_latent,activation_svd,raw_route_latent,0,overall_checkpoint,overall,base,0,0.23342194579138284,0.28609375,0.6000000000000001,0.4909090909090909,0.8472639469384486,0,0,0.3248522596918041,0.10552899062687131,0.031221092298851998,"[{""fold"": 0, ""config"": {""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}, ""inner_checkpoint_spearman"": -0.05922566618516668, ""inner_checkpoint_kendall"": -0.03669879217087869, ""inner_scenario_rmse"": 0.3193621754981039, ""prior_selected_feature_count"": 0, ""prior_blend_alpha"": null}, {""fold"": 1, ""config"": {""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}, ""inner_checkpoint_spearman"": 0.8272727272727273, ""inner_checkpoint_kendall"": 0.7090909090909091, ""inner_scenario_rmse"": 0.3327963417923187, ""prior_selected_feature_count"": 0, ""prior_blend_alpha"": null}]"
smooth_route_latent,activation_svd,raw_route_latent,0,overall_checkpoint,overall,step-100,1,0.29784775826874643,0.3034375,0.6000000000000001,0.4909090909090909,0.8472639469384486,0,0,0.3248522596918041,0.10552899062687131,0.031221092298851998,"[{""fold"": 0, ""config"": {""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}, ""inner_checkpoint_spearman"": -0.05922566618516668, ""inner_checkpoint_kendall"": -0.03669879217087869, ""inner_scenario_rmse"": 0.3193621754981039, ""prior_selected_feature_count"": 0, ""prior_blend_alpha"": null}, {""fold"": 1, ""config"": {""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}, ""inner_checkpoint_spearman"": 0.8272727272727273, ""inner_checkpoint_kendall"": 0.7090909090909091, ""inner_scenario_rmse"": 0.3327963417923187, ""prior_selected_feature_count"": 0, ""prior_blend_alpha"": null}]"
smooth_route_latent,activation_svd,raw_route_latent,0,overall_checkpoint,overall,step-200,2,0.3030053961837133,0.3128125,0.6000000000000001,0.4909090909090909,0.8472639469384486,0,0,0.3248522596918041,0.10552899062687131,0.031221092298851998,"[{""fold"": 0, ""config"": {""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}, ""inner_checkpoint_spearman"": -0.05922566618516668, ""inner_checkpoint_kendall"": -0.03669879217087869, ""inner_scenario_rmse"": 0.3193621754981039, ""prior_selected_feature_count"": 0, ""prior_blend_alpha"": null}, {""fold"": 1, ""config"": {""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}, ""inner_checkpoint_spearman"": 0.8272727272727273, ""inner_checkpoint_kendall"": 0.7090909090909091, ""inner_scenario_rmse"": 0.3327963417923187, ""prior_selected_feature_count"": 0, ""prior_blend_alpha"": null}]"
smooth_route_latent,activation_svd,raw_route_latent,0,overall_checkpoint,overall,step-300,3,0.30548192022201787,0.3184375,0.6000000000000001,0.4909090909090909,0.8472639469384486,0,0,0.3248522596918041,0.10552899062687131,0.031221092298851998,"[{""fold"": 0, ""config"": {""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}, ""inner_checkpoint_spearman"": -0.05922566618516668, ""inner_checkpoint_kendall"": -0.03669879217087869, ""inner_scenario_rmse"": 0.3193621754981039, ""prior_selected_feature_count"": 0, ""prior_blend_alpha"": null}, {""fold"": 1, ""config"": {""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}, ""inner_checkpoint_spearman"": 0.8272727272727273, ""inner_checkpoint_kendall"": 0.7090909090909091, ""inner_scenario_rmse"": 0.3327963417923187, ""prior_selected_feature_count"": 0, ""prior_blend_alpha"": null}]"
smooth_route_latent,activation_svd,raw_route_latent,0,overall_checkpoint,overall,step-400,4,0.31572511019031163,0.33078125,0.6000000000000001,0.4909090909090909,0.8472639469384486,0,0,0.3248522596918041,0.10552899062687131,0.031221092298851998,"[{""fold"": 0, ""config"": {""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}, ""inner_checkpoint_spearman"": -0.05922566618516668, ""inner_checkpoint_kendall"": -0.03669879217087869, ""inner_scenario_rmse"": 0.3193621754981039, ""prior_selected_feature_count"": 0, ""prior_blend_alpha"": null}, {""fold"": 1, ""config"": {""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}, ""inner_checkpoint_spearman"": 0.8272727272727273, ""inner_checkpoint_kendall"": 0.7090909090909091, ""inner_scenario_rmse"": 0.3327963417923187, ""prior_selected_feature_count"": 0, ""prior_blend_alpha"": null}]"
smooth_route_latent,activation_svd,raw_route_latent,0,overall_checkpoint,overall,step-500,5,0.3081166339624144,0.329375,0.6000000000000001,0.4909090909090909,0.8472639469384486,0,0,0.3248522596918041,0.10552899062687131,0.031221092298851998,"[{""fold"": 0, ""config"": {""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}, ""inner_checkpoint_spearman"": -0.05922566618516668, ""inner_checkpoint_kendall"": -0.03669879217087869, ""inner_scenario_rmse"": 0.3193621754981039, ""prior_selected_feature_count"": 0, ""prior_blend_alpha"": null}, {""fold"": 1, ""config"": {""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}, ""inner_checkpoint_spearman"": 0.8272727272727273, ""inner_checkpoint_kendall"": 0.7090909090909091, ""inner_scenario_rmse"": 0.3327963417923187, ""prior_selected_feature_count"": 0, ""prior_blend_alpha"": null}]"
