row_scope,domain,anchor_pct,family,method_type,method_name,feature_names,representation,cv_auroc,n_valid_folds,c_value,class_weight,holdout_auroc,holdout_selacc,holdout_stop_acc,holdout_auc_of_auroc,holdout_auc_of_selacc,holdout_auroc_100,holdout_stop_acc_100,earliest_gt_0.6,reference_method,reference_auc_of_auroc,gap_to_reference_auc_of_auroc,is_best_single,is_best_family_rule,is_best_family_lr,is_family_winner,is_domain_winner
anchor,math,60,trajectory,combo_rule,trajectory_backbone_zmean,traj_continuity|traj_reflection_count|traj_max_reflection|traj_late_convergence,zscore_mean,,,,,0.569279993312665,0.824175824175824,0.75,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,70,trajectory,combo_rule,trajectory_backbone_zmean,traj_continuity|traj_reflection_count|traj_max_reflection|traj_late_convergence,zscore_mean,,,,,0.5683917327508571,0.8296703296703296,0.75,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,80,trajectory,combo_rule,trajectory_backbone_zmean,traj_continuity|traj_reflection_count|traj_max_reflection|traj_late_convergence,zscore_mean,,,,,0.5642425982841988,0.8131868131868131,0.75,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,90,trajectory,combo_rule,trajectory_backbone_zmean,traj_continuity|traj_reflection_count|traj_max_reflection|traj_late_convergence,zscore_mean,,,,,0.565129181644836,0.8296703296703295,0.75,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,100,trajectory,combo_rule,trajectory_backbone_zmean,traj_continuity|traj_reflection_count|traj_max_reflection|traj_late_convergence,zscore_mean,,,,,0.5500304433526316,0.7692307692307692,0.7857142857142857,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
overall,math,ALL,trajectory,combo_rule,trajectory_all_zmean,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,zscore_mean,,,,,,,,0.5590545216017023,0.7214285714285714,0.5570493433722161,0.7857142857142857,,es_svd_math_rr_r2,0.9674463616921595,-0.40839184009045715,False,False,False,False,False
anchor,math,10,trajectory,combo_rule,trajectory_all_zmean,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,zscore_mean,,,,,0.5298430536930262,0.6593406593406593,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,20,trajectory,combo_rule,trajectory_all_zmean,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,zscore_mean,,,,,0.5449461732483547,0.7087912087912088,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,30,trajectory,combo_rule,trajectory_all_zmean,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,zscore_mean,,,,,0.554988213999849,0.7252747252747253,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,40,trajectory,combo_rule,trajectory_all_zmean,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,zscore_mean,,,,,0.5699637783986261,0.7582417582417582,0.75,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,50,trajectory,combo_rule,trajectory_all_zmean,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,zscore_mean,,,,,0.5658682914778624,0.7472527472527473,0.75,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,60,trajectory,combo_rule,trajectory_all_zmean,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,zscore_mean,,,,,0.568101362916196,0.7252747252747253,0.75,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,70,trajectory,combo_rule,trajectory_all_zmean,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,zscore_mean,,,,,0.5669917835036732,0.7252747252747253,0.75,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,80,trajectory,combo_rule,trajectory_all_zmean,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,zscore_mean,,,,,0.5668233369075859,0.7362637362637362,0.75,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,90,trajectory,combo_rule,trajectory_all_zmean,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,zscore_mean,,,,,0.5659698784996344,0.7362637362637362,0.7857142857142857,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,100,trajectory,combo_rule,trajectory_all_zmean,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,zscore_mean,,,,,0.5570493433722161,0.6923076923076924,0.7857142857142857,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
overall,math,ALL,uncertainty,family_lr,uncertainty_lr,tok_conf_prefix|tok_conf_recency|tok_gini_prefix|tok_gini_tail|tok_gini_slope|tok_neg_entropy_prefix|tok_neg_entropy_recency|tok_selfcert_prefix|tok_selfcert_recency,raw+rank,0.7878463245205092,50,,,,,,0.7933357995572473,0.9554945054945055,0.9315869163932781,0.7142857142857143,0.1,es_svd_math_rr_r2,0.9674463616921595,-0.17411056213491216,False,False,True,True,False
anchor,math,10,uncertainty,family_lr,uncertainty_lr,tok_conf_prefix|tok_conf_recency|tok_gini_prefix|tok_gini_tail|tok_gini_slope|tok_neg_entropy_prefix|tok_neg_entropy_recency|tok_selfcert_prefix|tok_selfcert_recency,raw+rank,0.7076949038818758,5,1.0,balanced,0.6632698634829194,0.9395604395604397,0.75,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,20,uncertainty,family_lr,uncertainty_lr,tok_conf_prefix|tok_conf_recency|tok_gini_prefix|tok_gini_tail|tok_gini_slope|tok_neg_entropy_prefix|tok_neg_entropy_recency|tok_selfcert_prefix|tok_selfcert_recency,raw+rank,0.7282156807407809,5,0.5,balanced,0.6926404039645171,0.9120879120879122,0.75,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,30,uncertainty,family_lr,uncertainty_lr,tok_conf_prefix|tok_conf_recency|tok_gini_prefix|tok_gini_tail|tok_gini_slope|tok_neg_entropy_prefix|tok_neg_entropy_recency|tok_selfcert_prefix|tok_selfcert_recency,raw+rank,0.7441163975383736,5,0.1,balanced,0.7107065033527818,0.9340659340659341,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,40,uncertainty,family_lr,uncertainty_lr,tok_conf_prefix|tok_conf_recency|tok_gini_prefix|tok_gini_tail|tok_gini_slope|tok_neg_entropy_prefix|tok_neg_entropy_recency|tok_selfcert_prefix|tok_selfcert_recency,raw+rank,0.7577908948371541,5,0.1,balanced,0.7320798880545653,0.9505494505494506,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,50,uncertainty,family_lr,uncertainty_lr,tok_conf_prefix|tok_conf_recency|tok_gini_prefix|tok_gini_tail|tok_gini_slope|tok_neg_entropy_prefix|tok_neg_entropy_recency|tok_selfcert_prefix|tok_selfcert_recency,raw+rank,0.7727263374545043,5,0.2,balanced,0.7661732480959504,0.9505494505494506,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,60,uncertainty,family_lr,uncertainty_lr,tok_conf_prefix|tok_conf_recency|tok_gini_prefix|tok_gini_tail|tok_gini_slope|tok_neg_entropy_prefix|tok_neg_entropy_recency|tok_selfcert_prefix|tok_selfcert_recency,raw+rank,0.7894951007470714,5,0.5,balanced,0.8067303045163745,0.9670329670329672,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,70,uncertainty,family_lr,uncertainty_lr,tok_conf_prefix|tok_conf_recency|tok_gini_prefix|tok_gini_tail|tok_gini_slope|tok_neg_entropy_prefix|tok_neg_entropy_recency|tok_selfcert_prefix|tok_selfcert_recency,raw+rank,0.8094708116274282,5,1.0,balanced,0.8369564026392953,0.967032967032967,0.75,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,80,uncertainty,family_lr,uncertainty_lr,tok_conf_prefix|tok_conf_recency|tok_gini_prefix|tok_gini_tail|tok_gini_slope|tok_neg_entropy_prefix|tok_neg_entropy_recency|tok_selfcert_prefix|tok_selfcert_recency,raw+rank,0.8362113554789256,5,1.0,none,0.8746910907977138,0.9725274725274726,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,90,uncertainty,family_lr,uncertainty_lr,tok_conf_prefix|tok_conf_recency|tok_gini_prefix|tok_gini_tail|tok_gini_slope|tok_neg_entropy_prefix|tok_neg_entropy_recency|tok_selfcert_prefix|tok_selfcert_recency,raw+rank,0.8642395495838986,5,1.0,none,0.9185233742750777,0.9780219780219781,0.75,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,100,uncertainty,family_lr,uncertainty_lr,tok_conf_prefix|tok_conf_recency|tok_gini_prefix|tok_gini_tail|tok_gini_slope|tok_neg_entropy_prefix|tok_neg_entropy_recency|tok_selfcert_prefix|tok_selfcert_recency,raw+rank,0.8685022133150797,5,1.0,none,0.9315869163932781,0.9835164835164836,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
overall,math,ALL,logprob,family_lr,logprob_lr,tok_logprob_prefix|tok_logprob_recency,raw+rank,0.6985090256591913,50,,,,,,0.7628738674782023,0.9516483516483517,0.8454334653395399,0.75,0.1,es_svd_math_rr_r2,0.9674463616921595,-0.20457249421395718,False,False,True,True,False
anchor,math,10,logprob,family_lr,logprob_lr,tok_logprob_prefix|tok_logprob_recency,raw+rank,0.6731555101549629,5,1.0,none,0.8044337943869728,0.9560439560439561,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,20,logprob,family_lr,logprob_lr,tok_logprob_prefix|tok_logprob_recency,raw+rank,0.6690297078311276,5,1.0,balanced,0.730902588461119,0.9340659340659341,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,30,logprob,family_lr,logprob_lr,tok_logprob_prefix|tok_logprob_recency,raw+rank,0.6678695174931073,5,1.0,balanced,0.720534825124988,0.945054945054945,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,40,logprob,family_lr,logprob_lr,tok_logprob_prefix|tok_logprob_recency,raw+rank,0.669338266881028,5,1.0,balanced,0.7219326189501692,0.945054945054945,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,50,logprob,family_lr,logprob_lr,tok_logprob_prefix|tok_logprob_recency,raw+rank,0.6774597641922787,5,1.0,balanced,0.7347130286144372,0.9395604395604396,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,60,logprob,family_lr,logprob_lr,tok_logprob_prefix|tok_logprob_recency,raw+rank,0.6906571321045849,5,1.0,balanced,0.7434167780817509,0.9340659340659341,0.7857142857142857,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,70,logprob,family_lr,logprob_lr,tok_logprob_prefix|tok_logprob_recency,raw+rank,0.7115277066282341,5,1.0,balanced,0.7501926011964015,0.9395604395604396,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,80,logprob,family_lr,logprob_lr,tok_logprob_prefix|tok_logprob_recency,raw+rank,0.7348256243189238,5,1.0,balanced,0.7650897248354831,0.9560439560439562,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,90,logprob,family_lr,logprob_lr,tok_logprob_prefix|tok_logprob_recency,raw+rank,0.7587989696766949,5,1.0,balanced,0.8120892497911616,0.9780219780219781,0.75,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,100,logprob,family_lr,logprob_lr,tok_logprob_prefix|tok_logprob_recency,raw+rank,0.7324280573109699,5,1.0,balanced,0.8454334653395399,0.989010989010989,0.75,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
overall,math,ALL,trajectory,family_lr,trajectory_lr,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,raw+rank,0.9413547676259473,50,,,,,,0.9702699078322053,0.9978021978021978,0.9803931499898936,0.75,0.1,es_svd_math_rr_r2,0.9674463616921595,0.002823546140045874,False,False,True,True,True
anchor,math,10,trajectory,family_lr,trajectory_lr,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,raw+rank,0.9067898380979196,5,1.0,none,0.9421727294200214,0.9780219780219781,0.75,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,20,trajectory,family_lr,trajectory_lr,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,raw+rank,0.9300958845427794,5,1.0,none,0.9569820997289021,1.0,0.75,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,30,trajectory,family_lr,trajectory_lr,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,raw+rank,0.9403864655312315,5,1.0,none,0.9661620037955316,1.0,0.75,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,40,trajectory,family_lr,trajectory_lr,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,raw+rank,0.9446957984133431,5,1.0,none,0.9719712445904639,1.0,0.75,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,50,trajectory,family_lr,trajectory_lr,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,raw+rank,0.9471011719471122,5,1.0,none,0.9752061808166044,1.0,0.75,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,60,trajectory,family_lr,trajectory_lr,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,raw+rank,0.9486712277380779,5,1.0,none,0.9758322474107544,1.0,0.75,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,70,trajectory,family_lr,trajectory_lr,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,raw+rank,0.9484535877914861,5,1.0,none,0.9761613229175177,1.0,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,80,trajectory,family_lr,trajectory_lr,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,raw+rank,0.9484270436310147,5,0.5,none,0.978749794940572,1.0,0.75,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,90,trajectory,family_lr,trajectory_lr,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,raw+rank,0.948955006752176,5,0.5,none,0.9790683047117936,1.0,0.75,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
anchor,math,100,trajectory,family_lr,trajectory_lr,traj_continuity|traj_reflection_count|traj_novelty|traj_max_reflection|traj_late_convergence,raw+rank,0.9499716518143313,5,0.5,none,0.9803931499898936,1.0,0.75,,,,,,es_svd_math_rr_r2,,,False,False,True,False,False
overall,science,ALL,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,,,,0.8088953690217542,0.9630208333333334,0.8560652825616775,0.7,0.1,es_svd_science_rr_r2,0.828567702919057,-0.01967233389730283,False,False,False,False,False
anchor,science,10,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.7109658200062373,0.8828125,0.6833333333333333,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,20,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.7562916039045597,0.9192708333333333,0.6666666666666666,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,30,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.7844527459917586,0.9479166666666666,0.6499999999999999,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,40,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.8078180153622933,0.9661458333333333,0.6499999999999999,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,50,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.8207777056589889,0.9791666666666667,0.6833333333333333,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,60,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.8285551174404504,0.9765625,0.6833333333333333,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,70,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.8353594198105561,0.9817708333333333,0.7166666666666667,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,80,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.8419467894519883,0.984375,0.7,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,90,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.8467211900290308,0.9921875,0.6833333333333333,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,100,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.8560652825616775,1.0,0.7,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
overall,science,ALL,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,,,,0.8102597782774834,0.9658854166666666,0.8585082326630307,0.7,0.1,es_svd_science_rr_r2,0.828567702919057,-0.018307924641573603,True,True,False,True,True
anchor,science,10,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.7113817538826275,0.8854166666666666,0.6833333333333333,,,,,,es_svd_science_rr_r2,,,True,True,False,False,False
anchor,science,20,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.7569996703793189,0.9270833333333333,0.6666666666666666,,,,,,es_svd_science_rr_r2,,,True,True,False,False,False
anchor,science,30,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.7859489795221137,0.9505208333333333,0.6666666666666666,,,,,,es_svd_science_rr_r2,,,True,True,False,False,False
anchor,science,40,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.8095938988283724,0.9765625,0.6499999999999999,,,,,,es_svd_science_rr_r2,,,True,True,False,False,False
anchor,science,50,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.8223518734199282,0.9791666666666667,0.6499999999999999,,,,,,es_svd_science_rr_r2,,,True,True,False,False,False
anchor,science,60,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.8297334796048358,0.9765625,0.6833333333333333,,,,,,es_svd_science_rr_r2,,,True,True,False,False,False
anchor,science,70,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.8364379869388547,0.9817708333333333,0.7166666666666667,,,,,,es_svd_science_rr_r2,,,True,True,False,False,False
anchor,science,80,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.8432579399677425,0.9895833333333333,0.7,,,,,,es_svd_science_rr_r2,,,True,True,False,False,False
anchor,science,90,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.8483839675680088,0.9921875,0.7,,,,,,es_svd_science_rr_r2,,,True,True,False,False,False
anchor,science,100,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.8585082326630307,1.0,0.7,,,,,,es_svd_science_rr_r2,,,True,True,False,False,False
overall,science,ALL,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,,,,0.7656847807304688,0.9708333333333332,0.8020957368602037,0.7,0.1,es_svd_science_rr_r2,0.828567702919057,-0.06288292218858826,False,False,False,False,False
anchor,science,10,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.6662500594938343,0.9635416666666666,0.6666666666666666,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,20,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.7249487400558201,0.9895833333333333,0.7333333333333334,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,30,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.7582604653059544,0.9791666666666667,0.6499999999999999,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,40,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.7788099312050383,0.9869791666666666,0.7,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,50,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.7855446547512107,0.96875,0.6499999999999999,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,60,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.7854912536900716,0.96875,0.6333333333333333,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,70,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.7836985989124023,0.9661458333333333,0.6833333333333333,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,80,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.7837573037883843,0.9661458333333333,0.6833333333333333,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,90,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.7879910632417682,0.9583333333333334,0.7333333333333334,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,100,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.8020957368602037,0.9609375,0.7,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
overall,science,ALL,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,,,,0.6886653865883107,0.9309895833333334,0.7982695923064641,0.7166666666666666,0.1,es_svd_science_rr_r2,0.828567702919057,-0.13990231633074635,False,False,False,False,False
anchor,science,10,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.6460881137787212,0.8828125,0.6499999999999999,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,20,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.6735995339313539,0.9270833333333333,0.6666666666666666,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,30,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.6962484628614692,0.9453125,0.7,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,40,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.7115002508227195,0.9505208333333333,0.6833333333333333,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,50,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.7005920395926163,0.9270833333333333,0.7166666666666666,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,60,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.6713430458795271,0.9270833333333334,0.7333333333333334,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,70,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.6556118955852277,0.9010416666666667,0.75,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,80,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.6592848452644151,0.921875,0.7166666666666667,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,90,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.674116085860593,0.9635416666666666,0.7333333333333333,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,100,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.7982695923064641,0.9635416666666667,0.7166666666666666,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
overall,science,ALL,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,,,,0.5311699882709697,0.8677083333333333,0.4564575610040516,0.6833333333333333,0.2,es_svd_science_rr_r2,0.828567702919057,-0.2973977146480873,False,False,False,False,False
anchor,science,10,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.5899984050524216,0.890625,0.7,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,20,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.6048550540631984,0.8932291666666666,0.7166666666666666,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,30,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.5998292654997173,0.8802083333333333,0.6499999999999999,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,40,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.5901142518228296,0.9140625,0.7166666666666667,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,50,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.5599915584189096,0.9244791666666667,0.6833333333333333,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,60,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.5286446204347024,0.9140625,0.7166666666666666,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,70,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.4899692657848923,0.8645833333333333,0.7333333333333334,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,80,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.45666843725140005,0.8177083333333333,0.7166666666666666,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,90,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.43517146337757495,0.8046875,0.7166666666666666,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,100,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.4564575610040516,0.7734375,0.6833333333333333,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
overall,science,ALL,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,,,,0.7786593350223912,0.9716145833333333,0.8054414555664282,0.7,0.1,es_svd_science_rr_r2,0.828567702919057,-0.04990836789666586,False,False,False,False,False
anchor,science,10,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,0.7024075064353145,0.9609375,0.6333333333333333,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,20,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,0.7518256199201061,0.9921875,0.7166666666666666,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,30,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,0.7776211157631139,0.9791666666666667,0.6499999999999999,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,40,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,0.7911818760745362,0.9869791666666666,0.6666666666666666,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,50,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,0.7939707209381659,0.9661458333333334,0.6499999999999999,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
anchor,science,60,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,0.7923590585576012,0.96875,0.6166666666666667,,,,,,es_svd_science_rr_r2,,,False,False,False,False,False
