condition_id,domain,seed,model_name,model_kind,rank,feature_count,representation_dim,auc_of_auroc,auc_of_selacc,auroc_at_100,stop_acc_at_100,earliest_gt_0_6,num_caches,samples,mean_anchor_cv_auroc,trained_anchor_count,fallback_anchor_count,inference_time_sec,layer,condition_label,description,base_feature_count,decoy_family,decoy_level
perm_low,coding,44,svd_r24,svd,24,45,90,0.45287623174947117,0.36374999999999996,0.42684701839631417,0.48,,1,1600,0.5522552580899303,4,0,0.10224049701355398,noise,L3 permutation low,Widest real bank (30 features) + permutation decoys at low dose (ratio=0.5).,30,permutation,low
perm_med,math,42,no_svd,no_svd,,60,120,0.9600541879258015,0.9972527472527473,0.9831131556104381,0.75,0.1,7,1792,0.9487013986833519,4,0,0.14852898591198027,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,math,42,svd_r4,svd,4,60,120,0.8093206797932234,0.9719780219780221,0.9046734788009126,0.75,0.1,7,1792,0.773085011391564,4,0,0.1608204001095146,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,math,42,svd_r8,svd,8,60,120,0.9023260677718863,0.9901098901098901,0.9404521194267276,0.75,0.1,7,1792,0.8485443467749698,4,0,0.16023709601722658,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,math,42,svd_r12,svd,12,60,120,0.9146887871607773,0.9934065934065934,0.940381305640113,0.7857142857142857,0.1,7,1792,0.8716588605400296,4,0,0.16093868692405522,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,math,42,svd_r16,svd,16,60,120,0.9228140374304328,0.9972527472527473,0.9546020560771351,0.7857142857142857,0.1,7,1792,0.8813594184962698,4,0,0.16081522102467716,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,math,42,svd_r24,svd,24,60,120,0.9301627549352985,0.9989010989010989,0.9573681595123507,0.7857142857142857,0.1,7,1792,0.8905703938955403,4,0,0.1614246889948845,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,math,43,no_svd,no_svd,,60,120,0.9600541879258015,0.9972527472527473,0.9831131556104381,0.75,0.1,7,1792,0.9487013986833519,4,0,0.1487343271728605,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,math,43,svd_r4,svd,4,60,120,0.8090502275565499,0.9719780219780221,0.9046972098111794,0.75,0.1,7,1792,0.7730850359001065,4,0,0.15981481689959764,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,math,43,svd_r8,svd,8,60,120,0.9017506962556354,0.9906593406593407,0.9400474476982705,0.75,0.1,7,1792,0.8485443933687544,4,0,0.15984417218714952,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,math,43,svd_r12,svd,12,60,120,0.9164964541437328,0.9945054945054945,0.9454731533121078,0.7857142857142857,0.1,7,1792,0.8716592134498927,4,0,0.16253709397278726,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,math,43,svd_r16,svd,16,60,120,0.9230220501287786,0.9967032967032967,0.953998897805089,0.7857142857142857,0.1,7,1792,0.8813590902240964,4,0,0.1634026588872075,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,math,43,svd_r24,svd,24,60,120,0.9301678068461935,0.9989010989010989,0.9573783056162467,0.7857142857142857,0.1,7,1792,0.890570685316455,4,0,0.1653747831005603,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,math,44,no_svd,no_svd,,60,120,0.9600541879258015,0.9972527472527473,0.9831131556104381,0.75,0.1,7,1792,0.9487013986833519,4,0,0.1467566250357777,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,math,44,svd_r4,svd,4,60,120,0.8092239014267683,0.9719780219780221,0.904689630593104,0.75,0.1,7,1792,0.7730850359001065,4,0,0.15654512005858123,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,math,44,svd_r8,svd,8,60,120,0.9013967105577352,0.989010989010989,0.9399223105998128,0.75,0.1,7,1792,0.8485445113231607,4,0,0.1565160909667611,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,math,44,svd_r12,svd,12,60,120,0.917809531207704,0.9956043956043956,0.9446366612583369,0.75,0.1,7,1792,0.8716593851388371,4,0,0.1558006051927805,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,math,44,svd_r16,svd,16,60,120,0.9215398621313021,0.9961538461538462,0.9538612767642174,0.7857142857142857,0.1,7,1792,0.8813591181092949,4,0,0.15664392290636897,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,math,44,svd_r24,svd,24,60,120,0.9301731296255596,0.9989010989010989,0.9573783056162467,0.7857142857142857,0.1,7,1792,0.8905711404613522,4,0,0.15827431995421648,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,42,no_svd,no_svd,,60,120,0.8318643329149893,0.9752604166666665,0.8731550093540263,0.7166666666666666,0.1,2,3840,0.7455752952261687,4,0,0.4786765181925148,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,42,svd_r4,svd,4,60,120,0.8042122928873578,0.9760416666666666,0.8272452158619872,0.6333333333333333,0.1,2,3840,0.648177414238052,4,0,0.2803090428933501,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,42,svd_r8,svd,8,60,120,0.8004763737265954,0.9763020833333333,0.8451559832609388,0.7166666666666666,0.1,2,3840,0.7158699371071532,4,0,0.27766957809217274,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,42,svd_r12,svd,12,60,120,0.8002235703334113,0.9799479166666667,0.846235746183538,0.75,0.1,2,3840,0.7209943606395033,4,0,0.2778699421323836,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,42,svd_r16,svd,16,60,120,0.7981095869828073,0.9802083333333333,0.8460945463558127,0.75,0.1,2,3840,0.7216421753239761,4,0,0.2781659560278058,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,42,svd_r24,svd,24,60,120,0.7992618076818438,0.9802083333333333,0.8481158421550548,0.7166666666666666,0.1,2,3840,0.7240269059044249,4,0,0.2797315581701696,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,43,no_svd,no_svd,,60,120,0.8318643329149893,0.9752604166666665,0.8731550093540263,0.7166666666666666,0.1,2,3840,0.7455752952261687,4,0,0.26224224106408656,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,43,svd_r4,svd,4,60,120,0.8042106558624691,0.9760416666666666,0.8272445725269384,0.6333333333333333,0.1,2,3840,0.6481774212828901,4,0,0.27542467415332794,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,43,svd_r8,svd,8,60,120,0.8006553558485696,0.9765624999999999,0.8454666219204827,0.7333333333333333,0.1,2,3840,0.7158702874033104,4,0,0.27706423914059997,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,43,svd_r12,svd,12,60,120,0.8001658310498385,0.9799479166666666,0.8458219979056887,0.7833333333333334,0.1,2,3840,0.7209945010797209,4,0,0.277462902944535,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,43,svd_r16,svd,16,60,120,0.7977549584014516,0.9802083333333333,0.845856102621892,0.7666666666666666,0.1,2,3840,0.7216419459492041,4,0,0.27604305697605014,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,43,svd_r24,svd,24,60,120,0.799261208876834,0.9802083333333333,0.8481150799992112,0.7166666666666666,0.1,2,3840,0.7240267280625127,4,0,0.2766266700346023,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,44,no_svd,no_svd,,60,120,0.8318643329149893,0.9752604166666665,0.8731550093540263,0.7166666666666666,0.1,2,3840,0.7455752952261687,4,0,0.2756916310172528,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,44,svd_r4,svd,4,60,120,0.8042121681810412,0.9760416666666666,0.8272457997866389,0.6333333333333333,0.1,2,3840,0.648177414238052,4,0,0.27402079408057034,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,44,svd_r8,svd,8,60,120,0.8004671536953659,0.9770833333333333,0.8453956388925131,0.7166666666666666,0.1,2,3840,0.7158699134926678,4,0,0.2750001170206815,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,44,svd_r12,svd,12,60,120,0.800362398613155,0.9789062499999999,0.8461269788809731,0.75,0.1,2,3840,0.7209941989509993,4,0,0.2752301811706275,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,44,svd_r16,svd,16,60,120,0.7975311219638226,0.9786458333333332,0.8457162007539409,0.7333333333333333,0.1,2,3840,0.7216423052660977,4,0,0.27637412399053574,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,science,44,svd_r24,svd,24,60,120,0.7992623965851209,0.9802083333333333,0.8481001350446821,0.7166666666666666,0.1,2,3840,0.7240285326242717,4,0,0.2781219300813973,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,42,no_svd,no_svd,,60,120,0.551212949804499,0.7150000000000001,0.5923341134608741,0.52,0.8,1,1600,0.5690385487273837,4,0,0.1337987808510661,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,42,svd_r4,svd,4,60,120,0.5201549624084835,0.5075,0.5021613754008121,0.64,,1,1600,0.4845335535663799,4,0,0.11416615196503699,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,42,svd_r8,svd,8,60,120,0.46254137099207526,0.38,0.4606707846144466,0.52,,1,1600,0.5475674243983264,4,0,0.11499828705564141,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,42,svd_r12,svd,12,60,120,0.45882849544821375,0.3775,0.44615322080110814,0.52,,1,1600,0.5470417793455827,4,0,0.13753789104521275,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,42,svd_r16,svd,16,60,120,0.46121921896569784,0.388125,0.46066140432337616,0.52,,1,1600,0.5477914757776217,4,0,0.11642836406826973,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,42,svd_r24,svd,24,60,120,0.46251432448615537,0.40687500000000004,0.46005793893117836,0.52,,1,1600,0.54859430563229,4,0,0.11768023506738245,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,43,no_svd,no_svd,,60,120,0.551212949804499,0.7150000000000001,0.5923341134608741,0.52,0.8,1,1600,0.5690385487273837,4,0,0.2440334060229361,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,43,svd_r4,svd,4,60,120,0.5201379215463722,0.5087499999999999,0.5021113471817698,0.64,,1,1600,0.4845335912577389,4,0,0.11865789210423827,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,43,svd_r8,svd,8,60,120,0.4624427215976512,0.384375,0.4611054047673766,0.48,,1,1600,0.5475672981919766,4,0,0.12143860291689634,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,43,svd_r12,svd,12,60,120,0.4590134435204858,0.380625,0.44899232223175883,0.48,,1,1600,0.5470417528158242,4,0,0.11666715191677213,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,43,svd_r16,svd,16,60,120,0.46187662103155064,0.395,0.4608193058897284,0.48,,1,1600,0.5477913963917123,4,0,0.1183997099287808,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,43,svd_r24,svd,24,60,120,0.4625132301188639,0.40687500000000004,0.46005950231302345,0.52,,1,1600,0.548594849811686,4,0,0.12216253206133842,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,44,no_svd,no_svd,,60,120,0.551212949804499,0.7150000000000001,0.5923341134608741,0.52,0.8,1,1600,0.5690385487273837,4,0,0.10789977898821235,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,44,svd_r4,svd,4,60,120,0.5201369835172651,0.5075,0.5021363612912909,0.64,,1,1600,0.4845335535663799,4,0,0.11508221901021898,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,44,svd_r8,svd,8,60,120,0.46318126318126324,0.383125,0.46162601092178557,0.48,,1,1600,0.5475672765133826,4,0,0.11592823802493513,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,44,svd_r12,svd,12,60,120,0.4595529665952201,0.383125,0.45108412714046514,0.52,,1,1600,0.5470416583174573,4,0,0.11619299999438226,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,44,svd_r16,svd,16,60,120,0.4620650085438817,0.39062500000000006,0.45897451531254346,0.52,,1,1600,0.5477915245782471,4,0,0.11644994001835585,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_med,coding,44,svd_r24,svd,24,60,120,0.4625116667370189,0.40687500000000004,0.4600548121674882,0.52,,1,1600,0.5485944292756946,4,0,0.11767598195001483,noise,L3 permutation med,Widest real bank (30 features) + permutation decoys at med dose (ratio=1.0).,30,permutation,med
perm_high,math,42,no_svd,no_svd,,90,180,0.959866396396192,0.9989010989010989,0.9820080341365756,0.7142857142857143,0.1,7,1792,0.9481695218030084,4,0,0.3825606449972838,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,math,42,svd_r4,svd,4,90,180,0.8811794921512425,0.9851648351648352,0.9359891854779497,0.7142857142857143,0.1,7,1792,0.8250358619438801,4,0,0.19708069902844727,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,math,42,svd_r8,svd,8,90,180,0.9185613125859982,0.9923076923076923,0.9437862096816766,0.75,0.1,7,1792,0.8734371366332057,4,0,0.19445055397227407,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,math,42,svd_r12,svd,12,90,180,0.9267321194489108,0.9961538461538462,0.9571709731989456,0.75,0.1,7,1792,0.8830306287151379,4,0,0.19532695901580155,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,math,42,svd_r16,svd,16,90,180,0.9305673729560631,0.9956043956043956,0.9599297771667558,0.75,0.1,7,1792,0.8882756686191536,4,0,0.19525933614932,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,math,42,svd_r24,svd,24,90,180,0.9337150651012394,0.9961538461538462,0.9598507217429767,0.75,0.1,7,1792,0.8930288756339146,4,0,0.19731584400869906,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,math,43,no_svd,no_svd,,90,180,0.959866396396192,0.9989010989010989,0.9820080341365756,0.7142857142857143,0.1,7,1792,0.9481695218030084,4,0,0.4042942749802023,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,math,43,svd_r4,svd,4,90,180,0.8811883230898535,0.9846153846153847,0.9360173521069381,0.7142857142857143,0.1,7,1792,0.82503469282016,4,0,0.2019164259545505,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,math,43,svd_r8,svd,8,90,180,0.9189901224878325,0.9928571428571429,0.9441225172893034,0.7857142857142857,0.1,7,1792,0.8738414380807187,4,0,0.20037752809002995,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,math,43,svd_r12,svd,12,90,180,0.9268156644328128,0.993956043956044,0.9511457581225421,0.75,0.1,7,1792,0.8837429991027845,4,0,0.20328566385433078,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,math,43,svd_r16,svd,16,90,180,0.9293275247473526,0.9950549450549451,0.9588354616733366,0.75,0.1,7,1792,0.888955989264518,4,0,0.2083514118567109,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,math,43,svd_r24,svd,24,90,180,0.9339305732391274,0.9956043956043956,0.9607428666558743,0.75,0.1,7,1792,0.8933915843267206,4,0,0.2014082781970501,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,math,44,no_svd,no_svd,,90,180,0.959866396396192,0.9989010989010989,0.9820080341365756,0.7142857142857143,0.1,7,1792,0.9481695218030084,4,0,0.2714392449706793,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,math,44,svd_r4,svd,4,90,180,0.8811310457871331,0.9857142857142858,0.9359988484340412,0.7142857142857143,0.1,7,1792,0.8250394572520764,4,0,0.19726324384100735,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,math,44,svd_r8,svd,8,90,180,0.9190154872891068,0.993956043956044,0.9453216527973127,0.7857142857142857,0.1,7,1792,0.87341956570972,4,0,0.19755290704779327,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,math,44,svd_r12,svd,12,90,180,0.9255121201488574,0.9950549450549451,0.95303978579988,0.75,0.1,7,1792,0.883569204444403,4,0,0.19975747913122177,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,math,44,svd_r16,svd,16,90,180,0.9303738353515048,0.9956043956043956,0.9586125495287661,0.75,0.1,7,1792,0.88831730280515,4,0,0.19996982999145985,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,math,44,svd_r24,svd,24,90,180,0.9344711576709911,0.9950549450549451,0.9602554061123084,0.75,0.1,7,1792,0.8937070736256925,4,0,0.20128925587050617,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,42,no_svd,no_svd,,90,180,0.8318116821417343,0.9796875,0.8727587743743053,0.7166666666666666,0.1,2,3840,0.7452392696104306,4,0,0.7835467429831624,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,42,svd_r4,svd,4,90,180,0.8035449271087151,0.9742187499999999,0.8255328025069155,0.6499999999999999,0.1,2,3840,0.6482755418723692,4,0,0.3572080919984728,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,42,svd_r8,svd,8,90,180,0.8081198859049907,0.9848958333333334,0.8529981912443083,0.6833333333333333,0.1,2,3840,0.7279194532933629,4,0,0.3535556849092245,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,42,svd_r12,svd,12,90,180,0.8067626975499846,0.9864583333333333,0.8537637277489947,0.75,0.1,2,3840,0.728713337967984,4,0,0.3555261760484427,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,42,svd_r16,svd,16,90,180,0.8056318956704362,0.9859375000000001,0.8535811873504957,0.7333333333333334,0.1,2,3840,0.729333897365915,4,0,0.35506504494696856,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,42,svd_r24,svd,24,90,180,0.8037519678075913,0.9861979166666666,0.8532775965040569,0.7166666666666666,0.1,2,3840,0.7295203404126569,4,0,0.35896822111681104,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,43,no_svd,no_svd,,90,180,0.8318116821417343,0.9796875,0.8727587743743053,0.7166666666666666,0.1,2,3840,0.7452392696104306,4,0,0.520883786957711,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,43,svd_r4,svd,4,90,180,0.8035451161485365,0.9742187499999999,0.8255315158368177,0.6499999999999999,0.1,2,3840,0.6482755799840845,4,0,0.36158404196612537,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,43,svd_r8,svd,8,90,180,0.8083175974610287,0.9848958333333334,0.8529998836078657,0.6833333333333333,0.1,2,3840,0.7278978413357164,4,0,0.36198491300456226,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,43,svd_r12,svd,12,90,180,0.8070126030302345,0.984375,0.8535549057445784,0.75,0.1,2,3840,0.7287330366323,4,0,0.3613725418690592,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,43,svd_r16,svd,16,90,180,0.8064842399500951,0.9859374999999999,0.8533339967777839,0.7166666666666666,0.1,2,3840,0.7291550830954592,4,0,0.364311063895002,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,43,svd_r24,svd,24,90,180,0.8040577303538817,0.9856770833333333,0.8537845350845696,0.7333333333333333,0.1,2,3840,0.7296288909332286,4,0,0.36412698589265347,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,44,no_svd,no_svd,,90,180,0.8318116821417343,0.9796875,0.8727587743743053,0.7166666666666666,0.1,2,3840,0.7452392696104306,4,0,0.33322965702973306,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,44,svd_r4,svd,4,90,180,0.803545369521863,0.9742187499999999,0.8255321591718667,0.6499999999999999,0.1,2,3840,0.6482755502461706,4,0,0.35555592412129045,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,44,svd_r8,svd,8,90,180,0.8082257198508782,0.9851562500000002,0.8530819334421376,0.6833333333333333,0.1,2,3840,0.7278992153591141,4,0,0.357712069991976,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,44,svd_r12,svd,12,90,180,0.8068335507444302,0.9854166666666666,0.8534432449153011,0.75,0.1,2,3840,0.7286648160875489,4,0,0.35647782194428146,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,44,svd_r16,svd,16,90,180,0.8055392161495704,0.9867187499999999,0.8533415918706249,0.7333333333333333,0.1,2,3840,0.7288285250203634,4,0,0.3584241671487689,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,science,44,svd_r24,svd,24,90,180,0.8042024860516145,0.9872395833333333,0.8536837121199237,0.7333333333333333,0.1,2,3840,0.7290403932897727,4,0,0.35912750707939267,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,coding,42,no_svd,no_svd,,90,180,0.5639307484377907,0.7162499999999999,0.6010499672471503,0.48,0.8,1,1600,0.5702832564256555,4,0,0.2492652479559183,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,coding,42,svd_r4,svd,4,90,180,0.518677097550337,0.48125,0.5079490149912685,0.44,,1,1600,0.5241037153880395,4,0,0.1524630121421069,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,coding,42,svd_r8,svd,8,90,180,0.4472200725721852,0.33499999999999996,0.43287854555460187,0.56,,1,1600,0.5584522788407896,4,0,0.15068690804764628,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,coding,42,svd_r12,svd,12,90,180,0.44782729008081124,0.33875,0.4324204746739958,0.6,,1,1600,0.5556246454873074,4,0,0.1535372231155634,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,coding,42,svd_r16,svd,16,90,180,0.4488186305087714,0.36124999999999996,0.4378954378954379,0.44,,1,1600,0.5561928497459911,4,0,0.1516387511510402,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,coding,42,svd_r24,svd,24,90,180,0.4522949663794734,0.375,0.4393900309393267,0.4,,1,1600,0.5559965223344383,4,0,0.15253573702648282,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,coding,43,no_svd,no_svd,,90,180,0.5639307484377907,0.7162499999999999,0.6010499672471503,0.48,0.8,1,1600,0.5702832564256555,4,0,0.19193815207108855,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,coding,43,svd_r4,svd,4,90,180,0.5186761595212299,0.48125,0.50787240928086,0.44,,1,1600,0.5240956865899675,4,0,0.15458939410746098,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
perm_high,coding,43,svd_r8,svd,8,90,180,0.4471764542187078,0.336875,0.4334272925822222,0.6,,1,1600,0.5584701869168451,4,0,0.15249960194341838,noise,L3 permutation high,Widest real bank (30 features) + permutation decoys at high dose (ratio=2.0).,30,permutation,high
