stage,protocol,domain,seed,condition,basis_scope,view_name,method,positive_mode,ssl_rank,auc_of_auroc,auc_of_selacc,earliest_gt_0_6,auroc_at_100,stop_acc_at_100
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,42,ssl_basis,task_specific,denoise_full,denoise,same_run,16,0.9582285736352205,0.9972527472527473,0.1,0.9818855615330426,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,shared,raw_rank,cca,same_run,4,0.6302374455124458,0.7934065934065934,0.1,0.8322170918427503,0.7142857142857143
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,task_specific,raw_rank,cca,same_run,4,0.542130899773295,0.7236263736263736,1.0,0.682904965514039,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,shared,raw_rank,cca,same_problem,4,0.6076937263694561,0.83021978021978,0.1,0.6726320627192661,0.7142857142857143
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,shared,token_pair,rrr,same_run,4,0.7038249665297253,0.9357142857142857,0.1,0.7255433525350706,0.7142857142857143
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,task_specific,token_pair,rrr,same_run,4,0.7060819735500082,0.9406593406593408,0.1,0.7482173191557777,0.7142857142857143
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,shared,adjacent_full,cca,same_run,4,0.871414599819113,0.9961538461538462,0.1,0.9358506918540026,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,shared,adjacent_full,cca,same_problem,4,0.8139642362420415,0.9697802197802198,0.1,0.9123636955330935,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,shared,adjacent_full,rrr,same_run,4,0.7912465705805215,0.9681318681318682,0.1,0.8495916674638496,0.7857142857142857
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,shared,denoise_full,denoise,same_run,4,0.7450273202145999,0.948901098901099,0.1,0.8084309145720197,0.7142857142857143
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,task_specific,denoise_full,denoise,same_run,4,0.7561942521403507,0.9472527472527472,0.1,0.8200960528056594,0.7142857142857143
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,shared,raw_rank,cca,same_run,8,0.7711179354584835,0.9763736263736265,0.1,0.888328078098682,0.7857142857142857
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,task_specific,raw_rank,cca,same_run,8,0.8229303157510183,0.9807692307692308,0.1,0.8636636037583649,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,shared,token_pair,rrr,same_run,8,0.8310878254407319,0.976923076923077,0.1,0.9480487778153035,0.7142857142857143
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,task_specific,token_pair,rrr,same_run,8,0.8889973998582421,0.9840659340659341,0.1,0.9478197541977156,0.7857142857142857
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,shared,adjacent_full,cca,same_run,8,0.9003078912256967,0.993956043956044,0.1,0.9635193657422675,0.7857142857142857
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,shared,adjacent_full,rrr,same_run,8,0.8789643519665243,0.9901098901098901,0.1,0.952718680126898,0.7142857142857143
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,shared,denoise_full,denoise,same_run,8,0.8482336735626268,0.9972527472527473,0.1,0.9248295479896411,0.7857142857142857
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,task_specific,denoise_full,denoise,same_run,8,0.8828379150053456,0.9989010989010989,0.1,0.8859273612220544,0.7857142857142857
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,shared,raw_rank,cca,same_run,16,0.8592465080019175,0.9983516483516484,0.1,0.9517622190596694,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,task_specific,raw_rank,cca,same_run,16,0.8984921229923672,0.9978021978021978,0.1,0.9141746075031892,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,shared,token_pair,rrr,same_run,16,0.9377784305101348,0.9978021978021978,0.1,0.9722466380949708,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,task_specific,token_pair,rrr,same_run,16,0.9436961326135854,0.9983516483516484,0.1,0.97612959814878,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,shared,adjacent_full,cca,same_run,16,0.9229797472220996,0.9967032967032967,0.1,0.9782317499126626,0.75
