anchor_pct,basis_mode,basis_rank,basis_whiten,cv_auroc,cv_hit@1,cv_hit@3,cv_mrr,cv_n_valid_folds,cv_ndcg@3,cv_pairwise_acc,cv_selacc@10%,dataset_scope,domain,feature_family,group_filtering_logic,holdout_auroc,holdout_hit@1,holdout_hit@3,holdout_mrr,holdout_n_problems,holdout_n_samples,holdout_ndcg@3,holdout_pairwise_acc,holdout_selacc@10%,holdout_split,holdout_stop_acc,model__c_value,model__class_weight,model__colsample_bytree,model__learning_rate,model__loss,model__max_depth,model__min_child_weight,model__n_estimators,model__reg_lambda,model__subsample,model_name,objective,optimized_metric,pairing_logic,representation,split_seed,task_family,task_key,train_n_problems,train_n_samples
100,raw_features,,,0.8167034520652833,0.8349593495934959,0.9502032520325203,0.8910023336344475,3,0.8492458497624625,0.8698691629158124,0.8734701758555133,earlystop_math,math,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.9024855587228331,0.8333333333333334,0.9444444444444444,0.8950617283950617,18,1152,0.8843096711784325,0.8361728019470642,0.9913793103448276,0.15,0.8333333333333334,1.0,,,,squared_hinge,,,,,,pairwise_linear_svm,pairwise_linear_svm,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_math_100,121,7744
100,raw_features,,,0.8445635307001907,0.8353658536585366,0.9583333333333334,0.8948928271446457,3,0.8462960266075455,0.8679653040754416,0.8965957699619772,earlystop_math,math,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.9158899295657814,0.8333333333333334,0.9444444444444444,0.8944444444444445,18,1152,0.8843096711784325,0.8425616063279586,0.9913793103448276,0.15,0.8333333333333334,1.0,,,,,,,,,,pairwise_logistic,pairwise_logistic_diff,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_math_100,121,7744
100,frozen_z,16,0,0.8975700688632348,0.8270325203252034,0.9420731707317073,0.8805139612987763,3,0.8369933615038709,0.8563852344912171,0.9703639892268695,earlystop_math,math,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.9015014403571482,0.8333333333333334,0.9444444444444444,0.898148148148148,18,1152,0.8763169785816157,0.870550654091877,0.9827586206896551,0.15,0.8333333333333334,1.0,,,,,,,,,,pairwise_logistic_frozen_z,pairwise_logistic_diff,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_math_100,121,7744
100,raw_features,,,0.9391652539074663,0.8270325203252034,0.9008130081300812,0.8802811382703813,3,0.8179194526849008,0.8634236071612963,0.9871871039290241,earlystop_math,math,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.9559861544726483,0.8888888888888888,0.9444444444444444,0.9116809116809116,18,1152,0.8679799376767956,0.8734408275022817,1.0,0.15,0.8888888888888888,0.2,,,,,,,,,,pointwise_logistic,pointwise_logistic,cv_pairwise_acc,pointwise labels only,raw+rank,42,earlystop,earlystop_math_100,121,7744
100,frozen_z,16,0,0.9253019258191268,0.8105691056910569,0.917479674796748,0.8698732821320307,3,0.8134879912176628,0.8605085738902685,0.983315510139417,earlystop_math,math,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.9480151727674464,0.8888888888888888,0.9444444444444444,0.9129629629629628,18,1152,0.8713934125631561,0.8691816245816855,0.9913793103448276,0.15,0.8888888888888888,1.0,balanced,,,,,,,,,pointwise_logistic_frozen_z,pointwise_logistic,cv_pairwise_acc,pointwise labels only,raw+rank,42,earlystop,earlystop_math_100,121,7744
100,raw_features,,,0.8124463901987902,0.8516260162601625,0.9502032520325203,0.9043844181903958,3,0.8451330160040128,0.8411093943084983,0.90053667617237,earlystop_math,math,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.8279187970378414,0.8888888888888888,0.8888888888888888,0.9107142857142857,18,1152,0.8673970662647477,0.8700943109218132,0.9741379310344828,0.15,0.8888888888888888,,,0.8,0.05,,4,2.0,160,2.0,0.9,xgboost_rank_ndcg,rank:ndcg,cv_pairwise_acc,"within-problem query groups with relevance labels {0,1}; no cross-problem mixing",raw+rank,42,earlystop,earlystop_math_100,121,7744
100,raw_features,,,0.6760784256769833,0.5691056910569107,0.6869918699186992,0.6612698755539432,3,0.573617668222511,0.6091941823924292,0.8666666666666666,earlystop_science,science,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.6798823525558514,0.6857142857142857,0.8,0.752468389489581,35,2240,0.6822032829740293,0.6284612525552872,0.9553571428571429,0.15,0.6857142857142857,1.0,,,,squared_hinge,,,,,,pairwise_linear_svm,pairwise_linear_svm,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_science_100,246,15744
100,raw_features,,,0.6736121683140271,0.5772357723577236,0.7032520325203251,0.6655196078582711,3,0.5749944478811413,0.6091030316685844,0.8704761904761904,earlystop_science,science,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.6809558199784487,0.6857142857142857,0.8,0.7533796394861968,35,2240,0.6839587843441575,0.6272997584092176,0.9464285714285714,0.15,0.6857142857142857,0.3,,,,,,,,,,pairwise_logistic,pairwise_logistic_diff,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_science_100,246,15744
100,frozen_z,16,0,0.6751301567093613,0.5609756097560976,0.6991869918699187,0.6508356505217666,3,0.5702623419652751,0.598612230717744,0.8355555555555556,earlystop_science,science,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.6972780927488953,0.6571428571428571,0.7714285714285715,0.7384604519774012,35,2240,0.6428173449810556,0.6161029548411076,0.9285714285714286,0.15,0.6571428571428571,1.0,,,,,,,,,,pairwise_logistic_frozen_z,pairwise_logistic_diff,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_science_100,246,15744
100,raw_features,,,0.6825632401327821,0.5609756097560976,0.6829268292682927,0.6462419128692927,3,0.5654548850612815,0.5985734653554889,0.8768253968253967,earlystop_science,science,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.7466101028760084,0.6571428571428571,0.7714285714285715,0.733473836105415,35,2240,0.6402238908019506,0.6425385616056495,0.9776785714285714,0.15,0.6571428571428571,1.0,,,,,,,,,,pointwise_logistic,pointwise_logistic,cv_pairwise_acc,pointwise labels only,raw+rank,42,earlystop,earlystop_science_100,246,15744
100,frozen_z,16,0,0.6759242506318315,0.605691056910569,0.6951219512195123,0.6740915955516699,3,0.5850239058363039,0.5960721815648402,0.8825396825396825,earlystop_science,science,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.7329645387283464,0.6857142857142857,0.8285714285714286,0.7556465577433319,35,2240,0.669095081813861,0.6299015052964133,0.9821428571428571,0.15,0.6857142857142857,1.0,balanced,,,,,,,,,pointwise_logistic_frozen_z,pointwise_logistic,cv_pairwise_acc,pointwise labels only,raw+rank,42,earlystop,earlystop_science_100,246,15744
100,raw_features,,,0.5814492362516557,0.5650406504065041,0.7073170731707318,0.663289997415952,3,0.5669909366318685,0.5808077631409979,0.7428571428571429,earlystop_science,science,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.6189272531352454,0.6571428571428571,0.8571428571428571,0.7599659863945577,35,2240,0.6547878308917652,0.6080189555844638,0.8705357142857143,0.15,0.6571428571428571,,,0.8,0.05,,4,2.0,160,2.0,0.9,xgboost_rank_ndcg,rank:ndcg,cv_pairwise_acc,"within-problem query groups with relevance labels {0,1}; no cross-problem mixing",raw+rank,42,earlystop,earlystop_science_100,246,15744
70,raw_features,,,0.5300616543029516,0.5591133004926109,0.8263546798029556,0.6957364162552592,3,0.6019760363637069,0.4884367473321398,0.6908602150537635,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.49379100958222716,0.5625,0.75,0.6669725529100529,16,1024,0.5439948805646333,0.5071649661813596,0.6796116504854369,0.15,0.5625,0.3,,,,squared_hinge,,,,,,pairwise_linear_svm,pairwise_linear_svm,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_coding_70,86,5504
70,raw_features,,,0.5278472084441903,0.535303776683087,0.8374384236453202,0.6848400623483162,3,0.6031247667185392,0.48751947520901234,0.6929510155316607,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.4947735057389334,0.5625,0.6875,0.6630280337941628,16,1024,0.5,0.5033818640376018,0.6990291262135923,0.15,0.5625,0.3,,,,,,,,,,pairwise_logistic,pairwise_logistic_diff,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_coding_70,86,5504
70,frozen_z,8,0,0.5244286015480263,0.6288998357963876,0.7795566502463055,0.7244381586130354,3,0.638524864979217,0.5034350651392351,0.6178614097968937,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.5080275715392054,0.625,0.75,0.7140123259448707,16,1024,0.6064948805646334,0.5055600137567351,0.7378640776699029,0.15,0.625,1.0,,,,,,,,,,pairwise_logistic_frozen_z,pairwise_logistic_diff,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_coding_70,86,5504
70,raw_features,,,0.4535287482286228,0.5940065681444991,0.8033661740558292,0.7093301088009497,3,0.6225106265351409,0.49837386574102654,0.6388291517323775,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.5428426118215479,0.5,0.75,0.6401449692780338,16,1024,0.5370102388707332,0.4640605296343001,0.4563106796116505,0.15,0.5,1.0,,,,,,,,,,pointwise_logistic,pointwise_logistic,cv_pairwise_acc,pointwise labels only,raw+rank,42,earlystop,earlystop_coding_70,86,5504
70,frozen_z,8,0,0.5006581002215077,0.6876026272577995,0.8382594417077177,0.7698710736930018,3,0.6512926840902363,0.5045572390557206,0.600836320191159,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.5243948016320995,0.5625,0.75,0.6633661477411478,16,1024,0.5625,0.520463143413963,0.6504854368932039,0.15,0.5625,1.0,balanced,,,,,,,,,pointwise_logistic_frozen_z,pointwise_logistic,cv_pairwise_acc,pointwise labels only,raw+rank,42,earlystop,earlystop_coding_70,86,5504
70,raw_features,,,0.5038805980735768,0.5467980295566502,0.7454844006568145,0.6844142321104271,3,0.5918593452893117,0.5006820363292391,0.5820191158900836,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.4953784151373761,0.625,0.75,0.7131340579710145,16,1024,0.5509795222585336,0.4932935916542474,0.5242718446601942,0.15,0.625,,,0.8,0.05,,4,2.0,160,2.0,0.9,xgboost_rank_ndcg,rank:ndcg,cv_pairwise_acc,"within-problem query groups with relevance labels {0,1}; no cross-problem mixing",raw+rank,42,earlystop,earlystop_coding_70,86,5504
80,raw_features,,,0.5399865060457791,0.6399835796387521,0.8144499178981938,0.7427180621976862,3,0.6109410716559166,0.4832055332091116,0.6968936678614098,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.5194206740308929,0.625,0.8125,0.7281968390804597,16,1024,0.5963258099621317,0.4830906798119913,0.7669902912621359,0.15,0.625,1.0,,,,squared_hinge,,,,,,pairwise_linear_svm,pairwise_linear_svm,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_coding_80,86,5504
80,raw_features,,,0.5374811088264061,0.6276683087027916,0.8148604269293925,0.7376396788143967,3,0.6110878386751778,0.4837066109388946,0.6988649940262843,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.5159723051671592,0.5625,0.8125,0.6814814814814815,16,1024,0.5446506109031873,0.4852688295311246,0.7669902912621359,0.15,0.5625,0.3,,,,,,,,,,pairwise_logistic,pairwise_logistic_diff,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_coding_80,86,5504
80,frozen_z,8,0,0.5244096712425907,0.7097701149425287,0.8723316912972084,0.7946707355976462,3,0.659080474722581,0.5150429981867835,0.6159498207885304,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.5073571623969824,0.5625,0.8125,0.6919434731934733,16,1024,0.5625,0.5039550613321105,0.7572815533980582,0.15,0.5625,1.0,,,,,,,,,,pairwise_logistic_frozen_z,pairwise_logistic_diff,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_coding_80,86,5504
80,raw_features,,,0.4633457742889024,0.5821018062397373,0.7795566502463055,0.6930280579096723,3,0.6076405491401471,0.5136150106180472,0.6037634408602152,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.5702754456872272,0.5,0.8125,0.6577155483405484,16,1024,0.5555153583060998,0.4817150063051702,0.6699029126213593,0.15,0.5,0.2,,,,,,,,,,pointwise_logistic,pointwise_logistic,cv_pairwise_acc,pointwise labels only,raw+rank,42,earlystop,earlystop_coding_80,86,5504
80,frozen_z,16,0,0.47409427356998374,0.6165845648604269,0.8029556650246304,0.7263740926713012,3,0.6308511239121956,0.5142406666707542,0.4905615292712067,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.5318193902359146,0.4375,0.75,0.5948093220338984,16,1024,0.48917519905894424,0.4788490198326264,0.42718446601941745,0.15,0.4375,1.0,balanced,,,,,,,,,pointwise_logistic_frozen_z,pointwise_logistic,cv_pairwise_acc,pointwise labels only,raw+rank,42,earlystop,earlystop_coding_80,86,5504
80,raw_features,,,0.5080969368674362,0.5931855500821018,0.756568144499179,0.7036120925064316,3,0.6228379726707312,0.5046036398564019,0.6345878136200717,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.49648420492943357,0.75,0.8125,0.792984068627451,16,1024,0.5841496018821114,0.4833199587297948,0.5922330097087378,0.15,0.75,,,0.8,0.05,,4,2.0,160,2.0,0.9,xgboost_rank_ndcg,rank:ndcg,cv_pairwise_acc,"within-problem query groups with relevance labels {0,1}; no cross-problem mixing",raw+rank,42,earlystop,earlystop_coding_80,86,5504
90,raw_features,,,0.5286666791022915,0.6165845648604269,0.8144499178981938,0.726784905808679,3,0.6198914836387655,0.5015639085548299,0.6804659498207886,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.5163190685165849,0.5,0.6875,0.6294577205882352,16,1024,0.522345278682522,0.49524246245557724,0.7961165048543689,0.15,0.5,1.0,,,,squared_hinge,,,,,,pairwise_linear_svm,pairwise_linear_svm,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_coding_90,86,5504
90,raw_features,,,0.527878552788294,0.6050903119868637,0.8144499178981938,0.7245516733919853,3,0.6188248177090077,0.5001976152115742,0.6768219832735962,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.5160532166153585,0.4375,0.6875,0.6067708333333333,16,1024,0.5076803184943108,0.4997134013527456,0.7864077669902912,0.15,0.4375,1.0,,,,,,,,,,pairwise_logistic,pairwise_logistic_diff,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_coding_90,86,5504
90,frozen_z,8,0,0.522854531393179,0.6851395730706075,0.8608374384236454,0.7757345307937199,3,0.6577710863528156,0.5111407209590095,0.6309438470728793,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.49550556169883214,0.5625,0.75,0.6747114836626139,16,1024,0.5663401592471553,0.4973059727158088,0.7572815533980582,0.15,0.5625,1.0,,,,,,,,,,pairwise_logistic_frozen_z,pairwise_logistic_diff,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_coding_90,86,5504
90,raw_features,,,0.43867682138154,0.6399835796387521,0.8029556650246304,0.7376578616908657,3,0.625952797529155,0.4953434029853425,0.6056750298685781,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.5415326169459396,0.375,0.8125,0.6072420634920634,16,1024,0.530025597176833,0.4766708701134931,0.5145631067961165,0.15,0.375,1.0,balanced,,,,,,,,,pointwise_logistic,pointwise_logistic,cv_pairwise_acc,pointwise labels only,raw+rank,42,earlystop,earlystop_coding_90,86,5504
90,frozen_z,16,0,0.4697400361246376,0.6408045977011495,0.7573891625615764,0.7316710046833347,3,0.6289709346531432,0.501560280872297,0.4978494623655914,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.525974501335039,0.5,0.6875,0.6110119047619047,16,1024,0.45347642086531914,0.48687378195574915,0.3786407766990291,0.15,0.5,1.0,balanced,,,,,,,,,pointwise_logistic_frozen_z,pointwise_logistic,cv_pairwise_acc,pointwise labels only,raw+rank,42,earlystop,earlystop_coding_90,86,5504
90,raw_features,,,0.4910035122379722,0.6284893267651889,0.8374384236453202,0.740873372227686,3,0.6584058575226003,0.4947264949485615,0.6374551971326166,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.4892907918919023,0.5,0.6875,0.6438875786163523,16,1024,0.5076803184943108,0.4890519316748825,0.5825242718446602,0.15,0.5,,,0.8,0.05,,4,2.0,160,2.0,0.9,xgboost_rank_ndcg,rank:ndcg,cv_pairwise_acc,"within-problem query groups with relevance labels {0,1}; no cross-problem mixing",raw+rank,42,earlystop,earlystop_coding_90,86,5504
100,raw_features,,,0.5301127512171532,0.6399835796387521,0.7561576354679803,0.7244460054946206,3,0.6124750883211125,0.512595220602157,0.709378733572282,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.5259783542611436,0.5,0.75,0.619466680350301,16,1024,0.5293299203764223,0.4738048836409492,0.6019417475728155,0.15,0.5,1.0,,,,squared_hinge,,,,,,pairwise_linear_svm,pairwise_linear_svm,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_coding_100,86,5504
100,raw_features,,,0.5292086552194449,0.6633825944170773,0.7799671592775042,0.741262315414222,3,0.6283361634833586,0.5126189019173238,0.7002389486260454,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.5179681208894095,0.4375,0.6875,0.5784512928194994,16,1024,0.48917519905894424,0.4702510604149948,0.5922330097087378,0.15,0.4375,0.3,,,,,,,,,,pairwise_logistic,pairwise_logistic_diff,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_coding_100,86,5504
100,frozen_z,16,0,0.535629629490126,0.6399835796387521,0.8604269293924466,0.7509167467799083,3,0.6476251524871025,0.5082727663562703,0.70442054958184,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.4845401340047699,0.5,0.625,0.6131853070175439,16,1024,0.4814948805646334,0.4601627880316405,0.5533980582524272,0.15,0.5,1.0,,,,,,,,,,pairwise_logistic_frozen_z,pairwise_logistic_diff,cv_pairwise_acc,within-problem positive-vs-negative pairs; mirrored diffs; no cross-problem pairs,raw+rank,42,earlystop,earlystop_coding_100,86,5504
100,raw_features,,,0.42475229971354683,0.6522988505747126,0.791871921182266,0.7442465195761342,3,0.6266869987823056,0.5096058637248727,0.5333333333333333,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.5420180856351355,0.5,0.5625,0.5990137721755369,16,1024,0.4814948805646334,0.4419351140662616,0.5436893203883495,0.15,0.5,0.2,balanced,,,,,,,,,pointwise_logistic,pointwise_logistic,cv_pairwise_acc,pointwise labels only,raw+rank,42,earlystop,earlystop_coding_100,86,5504
100,frozen_z,16,0,0.4524030212964194,0.6629720853858785,0.7914614121510674,0.7536336314661437,3,0.6326593027497845,0.5035908062436002,0.477479091995221,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.49058537506309163,0.4375,0.75,0.6192801339285714,16,1024,0.522345278682522,0.46795827123695977,0.47572815533980584,0.15,0.4375,1.0,balanced,,,,,,,,,pointwise_logistic_frozen_z,pointwise_logistic,cv_pairwise_acc,pointwise labels only,raw+rank,42,earlystop,earlystop_coding_100,86,5504
100,raw_features,,,0.49747844595955354,0.6161740558292282,0.7795566502463055,0.7208655637184105,3,0.6236162231029834,0.5106245179410577,0.6283751493428914,earlystop_coding_late,coding,token_plus_traj_fixed,drop within-problem groups that do not contain both positive and non-positive labels,0.5083512173320028,0.625,0.75,0.6996146680216802,16,1024,0.5771649601882111,0.4817150063051702,0.5728155339805825,0.15,0.625,,,0.8,0.05,,4,2.0,160,2.0,0.9,xgboost_rank_ndcg,rank:ndcg,cv_pairwise_acc,"within-problem query groups with relevance labels {0,1}; no cross-problem mixing",raw+rank,42,earlystop,earlystop_coding_100,86,5504
